,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,aggresive,targeted
1640,3709,0my1oddgK5g,UCDObu_7ZKXRpW0Wmch_XKOQ,"Ridiculo,aqui hablan como si alguien un dia decidiera iniciar un movimiento y los demas le siguieran, cuando lo que ha pasado en realidad es cierga gente financiando y entrenando personas que lleven y hagan esos movimientos,al mas puro estilo terrorista. Como por ejemplo los masones y su idea de enfrentar a myh entre si para disminuir la poblacion",[0. 0. 0. ... 0. 0. 0.],ridiculo aqui hablan alguien decidiera iniciar movimiento dema siguieran pasado realidad cierga gent financiando entrenando persona lleven hagan movimiento puro estilo terrorista ejemplo mason idea enfrentar disminuir poblacion,-1.0,0.43186765909194946,0.13001522421836853,0.008926253765821457
1641,3714,0my1oddgK5g,UCrXxMGMgt8wBF4JGhD1ltmA,"Pienso que el fem1n1sm0 tiene como fin la desmoralización espiritual, normalizar conductas s3xu4les que hace no mucho tiempo eran consideradas inmorales, pero que ahora se defienden en nombre de la libertad s3xu4l. Inc3st0, violencia… y muchas aberr4ciones más son las que intentan normalizar en el subconsciente de la sociedad. Imaginad las generaciones venideras de jóvenes, criados desde pequeños a seguir las tendencias ideológicas que borregos siguen sin vacilar. Desde edad temprana son inducidos al consumo de p0rn0grafía, que no hará más que infectar y degenerar sus pobres mentes, pervirtiendo la pureza que existe en las relaciones fam1liares; el amor, pervert1do por el morbo. Normalizar el libertinaje y librarlo de juicio moral, para que después, con el f3min1smo, catalogar la heterosexualidad cómo parte de creencias obsoletas de la religión, y con la promoción de los movimientos “proges”, hacer dudar a los individuos de su het3ros3xu4lidad sembrando duda en su identidad s3xual, para que después busquen resolver sus dudas consumiendo contenido p0rn0gráfico, que no hará más que introducirles en sus cerebros las nuevas conductas s3xual3s disruptivas que se supone son “lo normal”. Buscan oprimir la masculinidad de los hombr3s, en base a la mala imagen que estos tendrán gracias a los medios (notici3r0s, r3des s0c1ales, etc.), que los exhibirán como unos m4ch1istas, v10lad0r3s, f3m1nicid4s, etc. que m4t4n y v10l4n muj3r3s solo por ser muj3res, cosas que las masas insensatas, y repitiendo como cotorras ciegas lo que los demás dicen, afirmarán ciegamente sin ver la profundidad que hay en las intenciones y objetivos reales del f3m1nism0 y el m0v1mient0 Lgtb1. CIENTOS DE MILES DE JÓVENES ENGAÑADOS EN LO QUE RESPECTA A SU SEXUALIDAD, CORROMPIDA EN NOMBRE DE LA LIBERTAD SEXUAL, CON EL VERDADERO FIN DE LLEVAR A CABO LA DOCTRINA DE SATANÁS (DE LA OSURIDAD), DEL LIBERTINAJE Y LA LUJURIA. Los humanos y toda la naturaleza está regida por un orden que debe ser respetado. Ejérzamos  derecho y la fuerza que D1os (la fuente original, de luz) nos dio.",[0. 0. 0. ... 0. 0. 0.],pienso desmoralizaci espiritu normalizar conducta hace tiempo considerada inmoral ahora defienden nombr libertad violencia mucha aberr cion intentan normalizar subconscient sociedad imaginad generacion venidera vene criado pequ seguir tendencia ideol gica borrego siguen vacilar edad temprana inducido consumo graf infectar degenerar pobr ment pervirtiendo pureza exist relacion liar amor pervert morbo normalizar libertinaj librarlo juicio moral despu catalogar heterosexualidad part creencia obsoleta religi promoci movimiento proge hacer dudar individuo lidad sembrando duda identidad xual despu busquen resolv duda consumiendo contenido fico introducirl cerebro nueva conducta xual disruptiva supon normal buscan oprimir masculinidad hombr base mala imagen tendr gracia medio notici ale exhibir ista nicid solo cosa masa insensata repitiendo cotorra ciega dicen afirmar ciegament profundidad intencion objetivo real nism mient lgtb ciento mile vene enga ado respecta sexualidad corrompida nombr libertad sexual verdadero llevar cabo doctrina satan osuridad libertinaj lujuria humano toda naturaleza regida orden debe respetado rzamo derecho fuerza fuent origin,-1.0,0.07738935202360153,0.04831354692578316,0.010294333100318909
1642,3716,0my1oddgK5g,UCziGXPfnvSp0-w-W_mR_XEA,Femierdismo es ☠️,[0. 0. 0. ... 0. 0. 0.],femierdismo,-1.0,0.3334173560142517,0.08942866325378418,0.03322179988026619
1643,3717,0my1oddgK5g,UCqBPN5HpervX-1gfrZQDI6A,"El gran problema con el feminismo es que desde hace tiempo para muchas mujeres ya no se trata de una lucha por la igualdad, como empezó siendo originalmente. Si no por la superioridad de la mujer y de paso ridiculizar al hombre porque sienten que se lo merecen. Supongo que con una especie de razonamiento de ahora les toca fastidiar al hombre. Con ello logran que aquellos hombres y mujeres que en principio lucharían por la igualdad echen un paso atrás. Cuando ven que en realidad atacan a los hombres por ser hombres. Como si la actitud machista del pasado justificara las humillaciones hacia el hombre ahora. Eso provoca la situación clásica de si no estás a mi favor, estás en mi contra. Pues toda afirmación echa por el feminismo contra el hombre es asumida como verdad...y contradecirlo es tomado como machismo...🚨 *Yo soy mujer y no estoy a favor del feminismo*🚨 Gracias por su atención!!!",[0. 0. 0. ... 0. 0. 0.],gran problema feminismo hace tiempo mucha mujer trata lucha igualdad empez siendo originalment superioridad mujer paso ridiculizar hombr sienten merecen supongo especi razonamiento ahora toca fastidiar hombr ello logran aquello hombr mujer principio luchar igualdad echen paso realidad atacan hombr hombr actitud machista pasado justificara humillacion hacia hombr ahora provoca situaci sica favor pue toda afirmaci echa feminismo hombr asumida verdad contradecirlo tomado machismo mujer favor feminismo gracia atenc,-1.0,0.3143165111541748,0.07804065942764282,0.018152248114347458
1644,3720,0my1oddgK5g,UCLhoq9PAD2zxXMyOq7QkJww,"En occidente vivimos en la dictadura de la sociedad matriarcal donde las leyes dan a la mujer mas privilegios y ayudas que al hombre, no me creen? Vamos a mencionar derechos que la mujer si tiene en occidente y el hombre no: 1. En varios paises a la muerte de la esposa el viudo no recibe la pension de la esposa fallecida como si ocurre al contrario, 2. Las mujeres no estan obligadas a hacer el servicio militar, 3. Las leyes dan penas menores a las mujeres en algunos delitos, 4. Ante una guerra y necesidad de hacer reclutamiento de emergencia o comunmente dicho una leva entre la poblacion, no aplica para mujeres o puede ser opcional. 5. Una de las mas aberrantes, el derecho de presunta inocencia queda cancelado ante la denuncia de una mujer, donde el acusado y no el acusante es quien debe presentar las pruebas y en caso de denuncia falsa no hay un castigo serio. Una realidad innegable es que habra una nueva revolucion en occidente ante los abusos del feminismo moderno no se si sea una protesta pacifica pero de que habra problemas, los habra",[0. 0. 0. ... 0. 0. 0.],occident vivimo dictadura sociedad matriarc ley mujer privilegio ayuda hombr creen vamo mencionar derecho mujer occident hombr vario pais muert esposa viudo recib pension esposa fallecida ocurr contrario mujer estan obligada hacer servicio militar ley pena menor mujer delito guerra necesidad hacer reclutamiento emergencia comunment dicho leva poblacion aplica mujer pued opcion aberrant derecho presunta inocencia queda cancelado denuncia mujer acusado acusant debe presentar prueba caso denuncia falsa castigo serio realidad inneg habra nueva revolucion occident abuso feminismo moderno protesta pacifica habra problema habra,-1.0,0.5115407109260559,0.154364213347435,0.015475353226065636
1645,3721,0my1oddgK5g,UCLhoq9PAD2zxXMyOq7QkJww,"En su origen del feminismo fue justificado, el feminismo moderno es pura basura hembrista, en occidente ahora vivimos en una sociedad matriarcal dónde una mujer puede condenarte sin pruebas ni argumentos, dónde las ventajas de la ley son para ellas, dónde hay cientos de instituciones de apoyo a la mujer pero no para el hombre, dónde hay cupos en los trabajos solo por ser mujer aunque no sepas ni jota del trabajo y apoyos económicos, donde eres tachado como violador y acosador solo por ser hombre",[0. 0. 0. ... 0. 0. 0.],origen feminismo justificado feminismo moderno pura basura hembrista occident ahora vivimo sociedad matriarc mujer pued condenart prueba argumento ventaja ciento institucion apoyo mujer hombr cupo trabajo solo mujer aunqu sepa jota trabajo apoyo econ mico tachado violador acosador solo hombr,-1.0,0.5038272738456726,0.18173660337924957,0.035893093794584274
1646,3722,0my1oddgK5g,UCdE8pcykHLPMo6iZrom8p2A,"Todos esos que aprenden más en un video de 10 minutos que cuando fueron a la escuela, es porque a la escuela solo iban a sabotear y joder la vida a los demás, porque cuando uno es adolescente irresponsable y tiene padres descuidados que los dejan estar viendo basura en tiktok durante 10 horas diarias, pues lo único a lo que dedica el resto de tiempo es a romper las bolas a los demás en todo lado donde van, así es imposible aprender algo que valga la pena.",[0. 0. 0. ... 0. 0. 0.],aprenden video minuto escuela escuela solo iban sabotear joder vida adolescent irrespons padr descuidado dejan viendo basura tiktok hora diaria pue nico dedica resto tiempo romper bola lado impos aprend valga pena,-1.0,0.02384352870285511,0.018569935113191605,0.0048597645945847034
1647,3724,0my1oddgK5g,UCAEY4smKj4T-gekcvdzEp8w,Mujeres trans??? Eso no existe,[0. 0. 0. ... 0. 0. 0.],mujer tran exist,-1.0,0.9311322569847107,0.4689190983772278,0.24563124775886536
1648,3725,0my1oddgK5g,UCP8h6y1TFOA_UKVMR66yWXw,Todo bien al inicio pero actualmente esos ladrillos de superioridad deberian estar para mujeres porque actualmente tienen mas derechos la violencia no tiene genero pues dices que somos iguales el salario es el mismo y los puestos altos depende de las personas y la corrupcion que siempre va a existir jamas sera presidente por ejemplo,[0. 0. 0. ... 0. 0. 0.],bien inicio actualment ladrillo superioridad deberian mujer actualment derecho violencia genero pue dice igual salario mismo puesto alto depend persona corrupcion siempr existir jama sera president ejemplo,-1.0,0.20610851049423218,0.0382157601416111,0.01165178045630455
1649,3729,5DAYKkNUsKk,UCYQCTpg42hkg9S4JxOeAwOw,"A todas las pelotudas estan. Que se llenan la boca hablando de la pelotudez de la violencia de genero. Que no existe en ninguna parte del mundo. Esa pavada solo existe en este pais cuando el hombre mata a la mujer salen todas pero cuando la mujer es la asesina todas son ciegas, sordas y mudas y vienen a dar clases de moral. Jamas escuche a las feministas marchar o abrir la boca por los millones de menores asesinados por mujeres violentas y asesinas. Todos los dias hay un menor asesinado por su madre pero eso el feminismo mudo el 90 por ciento de los infanticidios en el mundo son cometidos por mujeres. Les guste a quien les guste el sol no se tapa con el dedo. Para defender asesina son las mejores pero cuando la violenta o la asesina es mujer son como las ratas que salen cuando el barco se hunde.",[0. 0. 0. ... 0. 0. 0.],toda pelotuda estan llenan boca hablando pelotudez violencia genero exist ninguna part mundo pavada solo exist pai hombr mata mujer salen toda mujer asesina toda ciega sorda muda vienen clase moral jama escuch feminista marchar abrir boca millon menor asesinado mujer violenta asesina dia menor asesinado madr feminismo mudo ciento infanticidio mundo cometido mujer gust gust tapa dedo defend asesina mejor violenta asesina mujer rata salen barco hund,-1.0,0.7784625887870789,0.37022390961647034,0.03457803651690483
1650,3730,5DAYKkNUsKk,UC2uldIGuCBtRpHmQf4MEwpw,"De vosotras debería aprender la ""ninistre"" de Desigualdad,porque mucha vista escucharla hablar(nada más habla sandeces/estupideces",[0. 0. 0. ... 0. 0. 0.],deber aprend ninistr desigualdad mucha vista escucharla hablar habla sandec estupidec,-1.0,0.03238873928785324,0.0310972910374403,0.02265814132988453
1651,3731,5DAYKkNUsKk,UCuScAJQPV3_rSWatUO9MUkA,"Yo como hombre debo respetar a mi madre,hermanas tias y a todas,sin embargo yo al hombre que me moleste si le falto el respeto y asi sera,damas mis mas sentido respeto a todas ❤❤",[0. 0. 0. ... 0. 0. 0.],hombr debo respetar madr hermana tia toda embargo hombr molest falto respeto sera dama respeto toda,-1.0,0.2763316035270691,0.07957669347524643,0.04864108934998512
1652,3733,5DAYKkNUsKk,UCogd51x5cfss6AicDCq-OjQ,"Las mujeres sensatas y honestas contra LAS MUJERES FEMINISTAS. Se venía venir. 

Las mujeres reaccionando contra el gulag ideológico y la cancelación de control del feminismo.",[0. 0. 0. ... 0. 0. 0.],mujer sensata honesta mujer feminista venir mujer reaccionando gulag ideol gico cancelaci control feminismo,-1.0,0.6752926707267761,0.10479088127613068,0.0423111692070961
1653,3735,5DAYKkNUsKk,UCb1fbWQJXyL4hdyPUHDniEw,"No hables en mi nombre soy mujer y amo a mi esposo,  mi padre, mis hermanos y sobrinos NO SON UNOS VIOLADORES NI CRIMINALES.",[0. 0. 0. ... 0. 0. 0.],habl nombr mujer esposo padr hermano sobrino violador criminal,-1.0,0.0532265231013298,0.030221687629818916,0.021934209391474724
1654,3740,5DAYKkNUsKk,UCGMuSIiLjkeWGhSvBYDX8vg,FEMINISTAS ANTIFASCISTAS!!! Abajo VOX y su corte de naftalinosos,[0. 0. 0. ... 0. 0. 0.],feminista antifascista abajo cort naftalinoso,-1.0,0.5988092422485352,0.25266793370246887,0.132930189371109
1655,3741,5DAYKkNUsKk,UCwk52_EIFMlpGVdtRPbtKQg,"La pregunta què deberìa hacerse màs de una mujer es : ¿ de dònde sale la idea absurda de què el comunismo ampara,proteje y consolida los derechos de la mujer ?
¿Què derechos tienen las mujeres de Corea del Norte, Venezuela, Cuba o China ?
¿ Tanto les han lavado el cerebro y tanto les han deformado la realidad que se creen semejantes mentiras ?",[0. 0. 0. ... 0. 0. 0.],pregunta deber hacers mujer sale idea absurda comunismo ampara protej consolida derecho mujer derecho mujer corea nort venezuela cuba china lavado cerebro deformado realidad creen semejant mentira,-1.0,0.13716337084770203,0.03723737597465515,0.006857107859104872
1656,3752,DgFdq5kT95M,UCkYM209-09LF7LhCVGJFDEg,"No entendí muy bien, perdon pero q mi me enseñaron que la izquierda era un sistema de dictadura mientras que la derecha era más un sistema democrático",[0. 0. 0. ... 0. 0. 0.],entend bien perdon ens aron izquierda sistema dictadura mientra derecha sistema democr tico,-1.0,0.09343861043453217,0.047416459769010544,0.012386397458612919
1657,3756,DgFdq5kT95M,UC0Wm-Mce9pVoEfyfo3xjpIQ,"Decime donde la izquierda funciono, esta tiende a tirar a decaer dps de vaciar tus bolsillo y llenar a quien sabe es autodestructiva pero solo para los empleados/trabajadores...",[0. 0. 0. ... 0. 0. 0.],decim izquierda funciono tiend tirar decaer vaciar bolsillo llenar sabe autodestructiva solo empleado trabajador,-1.0,0.14493781328201294,0.052930716425180435,0.01240503042936325
1658,3761,DgFdq5kT95M,UCsa1lGn3Iq3oEILi5VgiDHA,"Hoy en el 2023 tener una postura de izquierdas o derechas es pegarse un tiro en el pie. 
El día que dejemos de polarizar la política se empezaran a construir mejores pueblos",[0. 0. 0. ... 0. 0. 0.],tener postura izquierda derecha pegars tiro dejemo polarizar tica empezaran construir mejor pueblo,-1.0,0.09086460620164871,0.024768680334091187,0.0049432506784796715
1659,3762,DgFdq5kT95M,UCPdCgtdmt9k75yEFDfpj_vg,"Error, el internacionalismo es de derecha, para la izquierda la industria nacional es fundamental para el crecimiento del individuo",[0. 0. 0. ... 0. 0. 0.],error internacionalismo derecha izquierda industria nacion fundament crecimiento individuo,-1.0,0.11172858625650406,0.03018282912671566,0.006850532256066799
1660,3763,DgFdq5kT95M,UCNecOD31A8fu8jetYFVfFTA,10:35 literal Massa a Milei,[0. 0. 0. ... 0. 0. 0.],liter massa milei,-1.0,0.016735488548874855,0.01358331274241209,0.017064495012164116
1661,3765,DgFdq5kT95M,UCg9eq-Twf5LENysaGsBKJag,"minuto 6:10 se indica que el fascismo es lo opuesto al comunismo. creo que es un error, precisamente el comunismo lleva al fascismo (y si no, recuerden lo que decía mussolini sobre el estado)",[0. 0. 0. ... 0. 0. 0.],minuto indica fascismo opuesto comunismo creo error precisament comunismo lleva fascismo recuerden mussolini,-1.0,0.03469771146774292,0.018111800774931908,0.008147774264216423
1662,3768,e0yipFhmxvw,UC_PO0BWOEBbBv42EbvhPCQg,"Odio ese dia, ya que una vez me rayaron y quebraron ventanas de mi negocio - mal- d y ts",[0. 0. 0. ... 0. 0. 0.],odio rayaron quebraron ventana negocio,-1.0,0.052864473313093185,0.0297860037535429,0.005733203142881393
1663,3769,e0yipFhmxvw,UC5GsomOhuvZVY6tHUcovUZQ,El patriarcado no existe,[0. 0. 0. ... 0. 0. 0.],patriarcado exist,-1.0,0.06523814797401428,0.03290301561355591,0.016253221780061722
1664,3770,e0yipFhmxvw,UCGr7n4Mi-raEpwG0gIkEnJQ,Son puras lesbianas locas jjjaja,[0. 0. 0. ... 0. 0. 0.],pura lesbiana loca jjjaja,-1.0,0.9885077476501465,0.9276145100593567,0.8911522626876831
1665,3772,e0yipFhmxvw,UCAw6R8xKVfBcRYQbRzDQxMw,"Te mamas oradora, ¿como que surgió a finales del siglo XIV?. ¿Osea que surgió antes de los mexicas?. JAJAJ que weyes JAJAJ.",[0. 0. 0. ... 0. 0. 0.],mama oradora surgi final siglo osea surgi mexica jajaj wey jajaj,-1.0,0.19503653049468994,0.0842738077044487,0.06517588347196579
1666,3774,e0yipFhmxvw,UCcaRmFIS1ZeN8QsSSn8KksA,El principio de la decadencia de la humanidad!,[0. 0. 0. ... 0. 0. 0.],principio decadencia humanidad,-1.0,0.0393015518784523,0.02114187739789486,0.009450911544263363
1667,3777,e0yipFhmxvw,UCLiGJ9NT6nemKAjuqxnYduQ,"la masonería financia estos grupos... para personas ignorantes y hacen que divida su yin con su yang y no encuentren ni la paz interior , ni el amor, y así creen su nuevo orden mundial mas fácilmente",[0. 0. 0. ... 0. 0. 0.],mason financia grupo persona ignorant hacen divida yang encuentren interior amor creen nuevo orden mundial cilment,-1.0,0.07783275842666626,0.03267515450716019,0.006423457060009241
1668,3778,e0yipFhmxvw,UC4LpVd5vW0MIe4R6GLnjO4g,"Por qué el feminismo no funciona y ha aumentado las cifras de feminicidios y violencia contra la mujer:

1. El feminismo pone a las mujeres a pelear contra los hombres lo cual genera más violencia.
2. El feminismo alienta a las mujeres alienta a las mujeres a ejercer violencia contra los hombres, por lógica hay hombres que responden a esta violencia.
3. Los hombres que sufren violencia por parte de mujeres se ven abandonados por la sociedad y las autoridades por lo que se ven orillados a ejercer justicia por su propia mano.
4. Con la lógica feminista de que “todas las mujeres son buenas y todos los hombres son malos”, las mujeres se vuelven víctimas fáciles de otras mujeres. El número de mujeres que violentan, explotan y asesinan a otras mujeres es mucho mayor de lo que uno quisiera pensar.
5. Por lo menos en Mexico las feministas no atacan el principal origen de desapariciones de mujeres y feminicidios que es el narco tráfico. El narco es el responsable del 90% de feminicidios mientras las feministas se hacen de la vista gorda ya sea por cobardía o complicidad.
6. A nivel político se sabe que los recursos destinados a organizaciones feministas terminan en casos de corrupcion e ineptitud.
7. Con bastante frecuencia vemos a mujeres famosas y no famosas haciendo denuncias falsas con la finalidad de beneficiarse a ellas mismas (puede ser por dinero, por una venganza personal o por fama). Tampoco existen castigos y penas para las mujeres que hacen denuncias falsas.
8. Las denuncias falsas son muy frecuentes y se les suele dar más atención que a los casos reales de violencia contra la mujer.
9. La mayoría de las mujeres que van a las manifestaciones feministas van con el único objetivo de vandalizar aprovechándose del caos colectivo, pero les importa un rábano la víctima por la que supuestamente están protestando.
10. El feminismo pone en contra a las mujeres de sus padres, hermanos, hijos, amigos, etc; quienes tradicionalmente suelen ser quienes las defienden mientras el feminismo se ve incapaz de realmente hacer algo por las mujeres en general.",[0. 0. 0. ... 0. 0. 0.],feminismo funciona aumentado cifra feminicidio violencia mujer feminismo pone mujer pelear hombr genera violencia feminismo alienta mujer alienta mujer ejerc violencia hombr gica hombr responden violencia hombr sufren violencia part mujer abandonado sociedad autoridad orillado ejerc justicia propia mano gica feminista toda mujer buena hombr malo mujer vuelven ctima cile mujer mero mujer violentan explotan asesinan mujer mayor quisiera pensar meno mexico feminista atacan princip origen desaparicion mujer feminicidio narco fico narco respons feminicidio mientra feminista hacen vista gorda cobard complicidad nivel tico sabe recurso destinado organizacion feminista terminan caso corrupcion ineptitud bastant frecuencia vemo mujer famosa famosa haciendo denuncia falsa finalidad beneficiars misma pued dinero venganza person fama tampoco existen castigo pena mujer hacen denuncia falsa denuncia falsa frecuent suel atenc caso real violencia mujer mayor mujer manifestacion feminista nico objetivo vandalizar aprovech ndose cao colectivo importa bano ctima supuestament protestando feminismo pone mujer padr hermano hijo amigo tradicionalment suelen defienden mientra feminismo incapaz realment hacer mujer gener,-1.0,0.48079338669776917,0.14717042446136475,0.01658528298139572
1669,3779,e0yipFhmxvw,UCZCj0JRyBmskc1_35X6rExw,"Se dan cuenta que las feministas mexicanas también aplican el “abrazos no balazos” al estilo Amlo? Abrazos a los narcoterroristas responsables de las desaparecidas en México, ya que nunca que nunca se ha visto que las feministas hagan algo contra los narcos que hasta parece que están coludidas con ellos. Y balazos a los civiles, comerciantes y civiles a los que agreden en sus marchas y manifestaciones.",[0. 0. 0. ... 0. 0. 0.],cuenta feminista mexicana tambi aplican abrazo balazo estilo amlo abrazo narcoterrorista respons desaparecida xico nunca nunca visto feminista hagan narco parec coludida balazo civil comerciant civil agreden marcha manifestacion,-1.0,0.5576392412185669,0.3648901581764221,0.045672688633203506
1670,3780,e0yipFhmxvw,UCTm48Nvm2iOi-DgnzaUHQJw,así también como tiene que ver el aborto. también tiene que ver la pena de muerte,[0. 0. 0. ... 0. 0. 0.],tambi aborto tambi pena muert,-1.0,0.042761266231536865,0.024269018322229385,0.019712289795279503
1671,3783,e0yipFhmxvw,UCCYuWiHOGMeJmDDSkNeD4Ow,"Femin-ismo fruto de las filosofías materialistas y ateas piensan tener la razón, en parte si-en parte no, sin embargo, no todas las mujeres y hombres de este país están, ni estarán de acuerdo con ellas. Debe haber diálogo para obtener derechos que merecen, pero hay "" otros según ellas otros derechos que son contrarios, a la razón, a la naturaleza , que son oscuridad para el ser y pensamiento"" es por eso que no debemos dejarnos imponer ideas absurdas que predican estas personas"" en pie de lucha a favor del bue femin-ismo, abajo el femin-ismo    malo, negro, absurdo, manipulador, dictador, de choque, etc.",[0. 0. 0. ... 0. 0. 0.],femin ismo fruto filosof materialista atea piensan tener part part embargo toda mujer hombr acuerdo debe haber logo obten derecho merecen derecho contrario naturaleza oscuridad pensamiento debemo dejarno impon idea absurda predican persona lucha favor femin ismo abajo femin ismo malo negro absurdo manipulador dictador choqu,-1.0,0.7120921015739441,0.3891921043395996,0.05237825587391853
1672,3790,yn4-F2be9Lc,UCTBW4a7V4ZWXp2NRdC8D8sQ,Yo creo mucho en la igualdad pero en este video sólo se ve lo bueno del feminismo pero no hablan de lo que produce. Creo que así como el hombre tiempos atrás eran  sobrevalorado ahora lo son las mujeres. Estoy es feminismo no lo de ahora.,[0. 0. 0. ... 0. 0. 0.],creo igualdad video bueno feminismo hablan produc creo hombr tiempo sobrevalorado ahora mujer feminismo ahora,-1.0,0.2110162377357483,0.02687995508313179,0.01590125821530819
1673,3791,yn4-F2be9Lc,UCM9xoLZ3lIiAWcS1wy3dOmg,"Reviento. No son capaces de decir ninguna como posible causa de la violencia, yo diría la más importante, una infancia de violencia por sus padres que luego reproducen, la mujer también? En lugar de echarle la culpa al hombre por no saber entender a la mujer? Me parecen argumentos muy cogidos por los pelos. Incapaces de reflexionar en serio de las causas y soluciones. Patético, de verdad patético. Esperaba algo más de académicas.",[0. 0. 0. ... 0. 0. 0.],reviento capac decir ninguna posibl causa violencia important infancia violencia padr luego reproducen mujer tambi lugar echarl culpa hombr saber entend mujer parecen argumento cogido pelo incapac reflexionar serio causa solucion tico verdad tico esperaba acad mica,-1.0,0.04543747752904892,0.021385326981544495,0.008500734344124794
1674,3795,yn4-F2be9Lc,UCW9fp0-FD987W34cEfGriwg,",...Nos adentraremos en sus casas y enfrentaremos a sus esposas contra ellos y así destruir la fortaleza de sus familias, mediante sus religones, tradiciones, falsos valores y conceptos, mezclando la sangre de sus razas mientras la nuestra la mantendremos pura, fomentaremos tal confusión, controversia y distracción que nunca sabrán que somos nosotros los que estamos al otro lado del juego ( El judío )",[0. 0. 0. ... 0. 0. 0.],adentraremo casa enfrentaremo esposa destruir fortaleza familia mediant religon tradicion falso valor concepto mezclando sangr raza mientra mantendremo pura fomentaremo confusi controversia distracci nunca sabr lado juego,-1.0,0.23594219982624054,0.08238536864519119,0.009331556968390942
1675,3796,yn4-F2be9Lc,UCfQLLbMcd-7wz9jybwT9AQg,"Los seres humanos requerimos de libertades,  y el que cometa un delito sea hombre o mujer que vaya  a la cárcel y  paguen igual,  el mas capaz para un cargo que lo ocupe así sean dos o tres hombres o mujeres, no   llenando una cuota de genero con gente inepta y no capaz.  Pero entrometerse en la vida en las casas en las familias con los hijos de otros  es una falta de respeto, al que se meta en mi casa con mi esposo o con mis hijos le parto la cara, lo único que faltaba  ya quieren decirnos incluso como caminar, vestir, actuar, que debe gustarnos y que no,  es que no tienen vida propia?",[0. 0. 0. ... 0. 0. 0.],sere humano requerimo libertad cometa delito hombr mujer vaya rcel paguen igual capaz cargo ocup tre hombr mujer llenando cuota genero gent inepta capaz entrometers vida casa familia hijo falta respeto meta casa esposo hijo parto cara nico faltaba quieren decirno incluso caminar vestir actuar debe gustarno vida propia,-1.0,0.6253033876419067,0.19459190964698792,0.012327226810157299
1676,3797,yn4-F2be9Lc,UCpXW2C0s5QGONk7vD31bHvA,"Seguro que todos los que hablan de ""feminazis"" no vieron completo el documental. Es que donde no hay...",[0. 0. 0. ... 0. 0. 0.],seguro hablan feminazi vieron completo document,-1.0,0.26675742864608765,0.06408128887414932,0.018634511157870293
1677,3798,yn4-F2be9Lc,UCfQLLbMcd-7wz9jybwT9AQg,Si son un monton de  dementes que no quieren dejar al resto de las mujeres que somos mayoria vivir en paz.,[0. 0. 0. ... 0. 0. 0.],monton dement quieren dejar resto mujer mayoria vivir,-1.0,0.8301176428794861,0.2959185838699341,0.02311061881482601
1678,3799,yn4-F2be9Lc,UCo1yYFXXGv6yyDnxPqc3dEw,El feminismo es una enfermedad mental,[0. 0. 0. ... 0. 0. 0.],feminismo enfermedad mental,-1.0,0.07485171407461166,0.052334874868392944,0.026107655838131905
1679,3800,yn4-F2be9Lc,UC0j0lVq3VHxcJxr1HkvVDUA,STOP FEMINAZISSSS,[0. 0. 0. ... 0. 0. 0.],stop feminazissss,-1.0,0.9505549073219299,0.6958972811698914,0.0937519520521164
1680,3806,N0ISlrmE41k,UC9H-bqFUnV1dRFduyblilyQ,Lo mejor de la homosexualidad es la no procreación de la repugnante y destructiva especie humana.,[0. 0. 0. ... 0. 0. 0.],mejor homosexualidad procreaci repugnant destructiva especi humana,-1.0,0.28811806440353394,0.11905468255281448,0.03508172929286957
1681,3807,N0ISlrmE41k,UCUi-nvxiseF4IGsn0C2rtGg,"A todo esto la evolución es propaganda lo invento un hombre que creía que la vida se auto genera de la tierra, como gusanos, error las mutaciones son errores y no generan ningún órgano nuevo ,una suma de errores solo lleva mas errores no perfeccionan  de nada,.

Pero lo mas importante la molécula de adn mas simple tiene millones de instrucciones, estas pre existen a cualquier mutación que solo ocurre con la primera reproducción. 

No puede haber una molécula con tantas intrusiones de la nada antes de mutación y menos puede tener las nano maquinas biológicas moleculares de una complejidad asombrosa de nanómetros sin la cual es imposible  cortar y pegar cadenas de adn, que creo las primeras maquinas   sin ellas no existe ninguna reproducción ni mutación alguna.

El ateísmo es falso no se imaginan el terror que les espera.( Charles era un mason les están mintiendo )",[0. 0. 0. ... 0. 0. 0.],evoluci propaganda invento hombr vida auto genera tierra gusano error mutacion error generan ning rgano nuevo suma error solo lleva error perfeccionan important cula simpl millon instruccion existen cualquier mutaci solo ocurr primera reproducci pued haber cula tanta intrusion mutaci meno pued tener nano maquina biol gica molecular complejidad asombrosa metro impos cortar pegar cadena creo primera maquina exist ninguna reproducci mutaci alguna falso imaginan terror espera charl mason mintiendo,-1.0,0.2462805211544037,0.10069440305233002,0.015114685520529747
