,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
1913,bEZpWpVsUyo,UCMdDk6qfOoyv6d4Whlbi3jA,"Cubanos, a las calles sin miedo, fuera la dictadura de ese grupo de delincuentes encabezado por Miguel Díaz Canel. No más hambre.",[0. 0. 0. ... 0. 0. 0.],cubano call miedo dictadura grupo delincuent encabezado miguel canel hambr,-1,0.051156576722860336,0.011808795854449272,0.034833066165447235
1926,SBLiBLb23ZA,UCEGXmoUQA98bGLqwbY4Sszg,Visto por el curso EVA 2023 de primeros auxilios psicológicos. M. Maldo,[0. 0. 0. ... 0. 0. 0.],visto curso primero auxilio psicol gico maldo,-1,0.03020961955189705,0.016164978966116905,0.01572379097342491
1927,SBLiBLb23ZA,UCJu1YN0QxjEJzy7cAmadEgA,Sufriendx Discriminación Discamierdas♿💩♿💩Peor Peores Invalidxs♿💩♿💩 Discapacitados♿💩♿💩,[0. 0. 0. ... 0. 0. 0.],sufriendx discriminaci discamierda peor peor invalidx discapacitado,-1,0.057100750505924225,0.017373215407133102,0.0480869822204113
1928,SBLiBLb23ZA,UCJu1YN0QxjEJzy7cAmadEgA,Uds Discapacitados♿💩♿💩♿💩♿💩No Sirven Invalidxs el Q se enoja pierde😂😂,[0. 0. 0. ... 0. 0. 0.],discapacitado sirven invalidx enoja pierd,-1,0.0781366154551506,0.03310544043779373,0.059317588806152344
1929,SBLiBLb23ZA,UCNlRPi0mCczTsJXpTT8APYw,Aprendamos a vivir en sociedad y no a desmerecer al projimo por lo que tenga o sea! seamos justos y pensemos como me gustaria que me trataran a mi... pensando siempre en uno y en los demas el mismo trato con cariño y respeto.,[0. 0. 0. ... 0. 0. 0.],aprendamo vivir sociedad desmerec projimo justo pensemo gustaria trataran pensando siempr dema mismo trato cari respeto,-1,0.03861209377646446,0.006716032046824694,0.014339287765324116
1932,SBLiBLb23ZA,UCoI6RKNaySuFSNfqTrKjaRQ,"Yo eh sufrido toda esta discriminación del chico, e incluso peor, en el insti la psicóloga le dijo a mi madre, que no me veía sacándome la eso, y lo saqué, en comercio una profe me dijo que aquello no era una guardería, por. Desgracia no lo saqué por la presión.

Nos tratan como a niños, y nos miran raro por ser diferentes, ellos son los raros porque no nos tratan como a iguales.",[0. 0. 0. ... 0. 0. 0.],sufrido toda discriminaci chico incluso peor insti psic loga dijo madr ndome saqu comercio profe dijo aquello guarder desgracia saqu presi tratan miran raro diferent raro tratan igual,-1,0.057407889515161514,0.006647659000009298,0.03548628091812134
1935,SBLiBLb23ZA,UCsZ73y-ih92s9cRxbmDojoA,"Las exageraciones de ayuda pueden perturbar y dañar a las personas, la postura debe ser neutra. Cuesta trabajo pedir permiso antes de otorgar ayuda pero si observamos detenidamente, los límites son extremadamente dañinos, es malo juzgar y anticiparnos sin preguntar si la otra persona quiere nuestro apoyo, como lo es también malo el ser indiferente ante las necesidades de cualquier persona discapacitada. En mi opinión sólo debemos a ayudar, siempre y cuando nos lo permitan, preguntando para no equivocarnos.",[0. 0. 0. ... 0. 0. 0.],exageracion ayuda pueden perturbar persona postura debe neutra cuesta trabajo pedir permiso otorgar ayuda observamo detenidament mite extremadament ino malo juzgar anticiparno preguntar persona quier apoyo tambi malo indiferent necesidad cualquier persona discapacitada opini debemo ayudar siempr permitan preguntando equivocarno,-1,0.09740547090768814,0.006463021505624056,0.041572023183107376
1938,bE4edpNGRKA,UCXCQ_4wTAGHo0ecMSXGd0rQ,Yo tengo una poptrucion y no se ne va el dolor que tengo que hacer,[0. 0. 0. ... 0. 0. 0.],poptrucion dolor hacer,-1,0.038968320935964584,0.014326623640954494,0.02601919323205948
1939,bE4edpNGRKA,UCUdjooKMsyQCHbYHSQGXAQQ,"Una hernia ión si rotura de anillos y sin migración se retrae colgándose de las manos y sólo dejarse caer los pies. 7 días y se, retrae.
Luego toda hernia se puede retraer.... Menos la que se corta.. Migra y viaja por el ciatico.
Pero colgarse ayuda y mucho",[0. 0. 0. ... 0. 0. 0.],hernia rotura anillo migraci retra colg ndose mano dejars caer pie retra luego toda hernia pued retraer meno corta migra viaja ciatico colgars ayuda,-1,0.08542242646217346,0.01499571930617094,0.037720777094364166
1941,bE4edpNGRKA,UCkQddX8lTG_Ft5NtUB7Wrnw,"Actualmente tengo desde marzo con el dolor, recientemente me recetaron medicamento, y en caso de no mejorar pues es hacerme la resonancia para descartar la hernia, y creo este dolor me viene de que en marzo sufrí tres sentones en la pista de hielo, por no saber patinar, tengo miedo que sea eso 😥",[0. 0. 0. ... 0. 0. 0.],actualment marzo dolor recientement recetaron medicamento caso mejorar pue hacerm resonancia descartar hernia creo dolor vien marzo sufr tre senton pista hielo saber patinar miedo,-1,0.018059227615594864,0.007593232672661543,0.011951346881687641
1950,bE4edpNGRKA,UCIT23kI32eMkegtodKTHRPQ,YO PADESCO HERNIA L4 L5 S1..HORRIBLE EL DOLOR..M DEPRIMO PORQ NO SOY LA MISMA PERSONA DESQ M LASTIME.NO PUEDO LEVANTAR COSAS PESADAS..PORQ M TIRA ALA CAMA..Y RENQUEO.MUCHO...NERVIO ASIATICO..ES ESPANTOSO VIVIR CON DOLOR,[0. 0. 0. ... 0. 0. 0.],padesco hernia horribl dolor deprimo porq misma persona desq lastim puedo levantar cosa pesada porq tira cama renqueo nervio asiatico espantoso vivir dolor,-1,0.030088430270552635,0.0082937553524971,0.018344255164265633
1953,bE4edpNGRKA,UCk_NEQjNweQ25gy_WbG1HOQ,Por la edad? Yo tengo 30 años y resulta que por mis mil caídas ahora tengo una hernia 😔.,[0. 0. 0. ... 0. 0. 0.],edad resulta ahora hernia,-1,0.04459275305271149,0.022678382694721222,0.020694389939308167
1955,bE4edpNGRKA,UC3SkYDRUpooA_acn6340kYw,"Mi padre ya agotó todas las posibilidades no tiene movilidad de su columna (cadera) hacía abajo incluso ya empieza a sentir adormecimiento de brazos, diagnóstico es que tiene varias hernias discales comprimiendo los  nervios y eso le impide la movilidad de sus pies",[0. 0. 0. ... 0. 0. 0.],padr agot toda posibilidad movilidad columna cadera abajo incluso empieza sentir adormecimiento brazo diagn stico varia hernia discal comprimiendo nervio impid movilidad pie,-1,0.029255326837301254,0.010702145285904408,0.016381297260522842
1956,bE4edpNGRKA,UCIRbWH2AVgImjOX7dFBTsjQ,Hay muchos comentarios que la operación de hernias discal es muy peligrosa pues puedes quedarte muerto durante la operación otra es que puedes quedar paralitico postrado en la cama y la otra es que no garantiza que Quedes bien,[0. 0. 0. ... 0. 0. 0.],comentario operaci hernia discal peligrosa pue pued quedart muerto operaci pued quedar paralitico postrado cama garantiza qued bien,-1,0.04736332222819328,0.021768733859062195,0.02743181213736534
1958,L4LRoGX5xtg,UC5aQhnQNeVccgjZ5HxpLopA,"A los 3 meses de la Pfizer empezó mi calvario, me han salido cosas en el cuerpo que nunca había tenido",[0. 0. 0. ... 0. 0. 0.],mese pfizer empez calvario salido cosa cuerpo nunca,-1,0.02661256119608879,0.009440925903618336,0.016432277858257294
1959,L4LRoGX5xtg,UCK1hpvGP2QqTd9q0FUG318Q,"Comparto mi historia que apartir de poner la vacuna covid 19 comenze a tener malestares en el cuerpo los nervios se me alterarón gravemente , tengo dolores en el coello a tal punto de quedar desmallarme la cabeza se me pune muy pesada  ne hicieron estudios si era colesterol y demás y no tengo y con este me acompaño las alteraciones del corazón taticardia todos los dias ahora estoy en un  proceso Psiquiatrico q lamentablemente me trunco mi vida con 20 años no estudio por tal motivo los nervios me atacan brutalmente a tal punto de desmayarme 😢 y vivo con ansiedad en cada parte q estoy y no puedo andar solo porqe comienzan esas crisis por mas q le echo voluntad

EN VES DE QUE ESTE MUNDO CREARÁN UNA REALIDAD POSITIVA MATAN LAS GANAS 
ESTA REALIDAD ES UNA MENTIRA DISFRASADA, EL EGOISMO LES VENCE PUEBLO DISQE SUPERIORES SON PERSONAS Q NUNCA HAN SABIDO VIVIR FELIZ Y JAMAS VAN A SER FELICES POR MAS QIE SE HAGAN MILLONARIO ESTANDO SOLO NO SON NADIE POR ESO SE APROVECHAN DEL DOLOR Y LAS ENFERMEDADES DE ESTE MUNDO HAGAN ALGO BUENO POR ESTE PLANETA PUES DEJEN ESA ENVIDIA A UN LADO,LOS Q VAGAN FACILMENTE EN LA OSCURIDAD HAGAN ALGO BUENO SI ES Q SE CREEN SUPERIORES.
#MUNDORIDICULO",[0. 0. 0. ... 0. 0. 0.],comparto historia apartir poner vacuna covid comenz tener malestar cuerpo nervio alterar gravement dolor coello punto quedar desmallarm cabeza pune pesada hicieron estudio colesterol acompa alteracion coraz taticardia dia ahora proceso psiquiatrico lamentablement trunco vida estudio motivo nervio atacan brutalment punto desmayarm vivo ansiedad cada part puedo andar solo porq comienzan crisi echo voluntad mundo crear realidad positiva matan gana realidad mentira disfrasada egoismo venc pueblo disq superior persona nunca sabido vivir feliz jama felic hagan millonario solo nadi aprovechan dolor enfermedad mundo hagan bueno planeta pue dejen envidia lado vagan facilment oscuridad hagan bueno creen superior mundoridiculo,-1,0.13361383974552155,0.008167358115315437,0.07950868457555771
1962,L4LRoGX5xtg,UCf4xPvrdJThwQSxHyKLfVFA,"Cuanto te pagaron por dar la cara mija? 

Lo peor es que ni les importa dar la cara y engañar a la gente por Dos pesos.",[0. 0. 0. ... 0. 0. 0.],cuanto pagaron cara mija peor importa cara enga gent peso,-1,0.6966313123703003,0.19699199497699738,0.30558207631111145
1963,L4LRoGX5xtg,UCAqDO6MkFQCShSroI0Q0Nmw,Este es el negocio del siglo sin importarle la salud a nadie a nadie nisiquiera a la oms que también forma parte de esta estafa que atenta contra la salud de millones ....x que el dinero es la raíz de todo lis males 😢😢😢saludos,[0. 0. 0. ... 0. 0. 0.],negocio siglo importarl salud nadi nadi nisiquiera tambi forma part estafa atenta salud millon dinero male saludo,-1,0.18988776206970215,0.007593092042952776,0.05565273389220238
1965,L4LRoGX5xtg,UCtnFu6rf307kHwuwMHoSoiQ,"un amigo murio de un acv despues de vacunarse, su hijo le dio cancer de testiculo, a mi mama siendo fuertemy saludable le empezo a afectar el corazon los ojos y anoche fue hospitalizada todo despues de la vacuna.
tengo varios amigos afectados del corazon despues de la vacuna.sobre todo los que se colocaron la tercera",[0. 0. 0. ... 0. 0. 0.],amigo murio despu vacunars hijo cancer testiculo mama siendo fuertemi salud empezo afectar corazon ojo anoch hospitalizada despu vacuna vario amigo afectado corazon despu vacuna colocaron tercera,-1,0.06332293152809143,0.025364642962813377,0.03414487838745117
1967,L4LRoGX5xtg,UCYDQpJgWhwHnMCGv_8juzmQ,Me vacune co pfiser y no volvi a ser la misma   estoy enferma de el pulmon y no fumo y  srgun  los examenes no tuve covid hoy ya me cuesta respirar yo culpo a la vacuna,[0. 0. 0. ... 0. 0. 0.],vacun pfiser volvi misma enferma pulmon fumo srgun examen covid cuesta respirar culpo vacuna,-1,0.08153559267520905,0.02662442997097969,0.04836301505565643
1968,L4LRoGX5xtg,UCTEmyTTntrfcVtGVqSCmhUQ,"Antes de vacunarme yo era una persona que rara ves me emfermaba, despues de  vacunarme en el 2020 ,me emfermo a cada rato de gripe ,tos, garganta y resfrios :/",[0. 0. 0. ... 0. 0. 0.],vacunarm persona rara emfermaba despu vacunarm emfermo cada rato gripe garganta resfrio,-1,0.05006832256913185,0.011090453714132309,0.03028179705142975
1971,L4LRoGX5xtg,UCxqewxs06SJ7JM1dpdR6_7A,Yo 60 unos Dolores de Cabeza terrible y Facitis los pies,[0. 0. 0. ... 0. 0. 0.],dolor cabeza terribl faciti pie,-1,0.025943201035261154,0.021151944994926453,0.03593925014138222
1972,L4LRoGX5xtg,UC8hQKqxQbfbILZIJeZJ9aCg,DESDE CUANDO LE MIENTEN AL PUBLICO LA INDUSTRIA FARMACEUTICA ES UNA MAFIA BIEN ORGANIZADA SIN ESCRUPULOS QUE NO CURAN Y SON UNOS ESTAFADORES DE LA DE LA SALUD,[0. 0. 0. ... 0. 0. 0.],mienten publico industria farmaceutica mafia bien organizada escrupulo curan estafador salud,-1,0.0551365502178669,0.009841511957347393,0.03039548732340336
1983,aaT_VSyqGio,UC-MWA_QEC9g2VY-sYYzq9WQ,Los comentarios de estos periodistas hacia Yolanda Andrade no es tan importante no es una actriz super es una comentarista de chismes y la salud de esta conductora sus extravagancias excesos tienen consecuencias en su edo inmunologicov,[0. 0. 0. ... 0. 0. 0.],comentario periodista hacia yolanda andrad important actriz super comentarista chism salud conductora extravagancia exceso consecuencia inmunologicov,-1,0.01750379242002964,0.012525643222033978,0.010089000687003136
1986,aaT_VSyqGio,UCuVOJSm569RhuUe8fxxze8Q,"Brujería No!!! Es Mentira!! Las cámaras y las luces,, les están pasando factura a muchos que trabajan en la Televisión!!! Es malo por mucho tiempo!! Las luces y camara están dando cancer",[0. 0. 0. ... 0. 0. 0.],brujer mentira mara luce pasando factura trabajan televisi malo tiempo luce camara dando cancer,-1,0.07945504039525986,0.015634458512067795,0.03563237935304642
1987,aaT_VSyqGio,UCI6VKgqLQA-z8de_P6OLw6w,EN SERIO QUE BOLA DE CHISMOSOS!!!!!!!!!!! ESO NO ES PERIODISMO. YOLANDA ES MUY VENENOSA,[0. 0. 0. ... 0. 0. 0.],serio bola chismoso periodismo yolanda venenosa,-1,0.4853687584400177,0.13592404127120972,0.1947912871837616
1991,aaT_VSyqGio,UCoUSFSZq2MYf2XwYAqriQ1Q,Tan pesada y mala que a sido con la gente muy cruel por ejemplo con Verónica Castro todo lo que dijo de ella!! y ahora sí llora de lo mal que se siente..pagando la factura simplemente,[0. 0. 0. ... 0. 0. 0.],pesada mala sido gent cruel ejemplo nica castro dijo ahora llora pagando factura simplement,-1,0.04422607645392418,0.018965793773531914,0.03280630335211754
1992,aaT_VSyqGio,UCDueW_twtjKtm9WIc5dZsKQ,Verónica NO olvides j el mal k desees a otra persona también se puede revertir en lo k tu mad kieras..eso también es verdad igual k el karma..,[0. 0. 0. ... 0. 0. 0.],nica olvid dese persona tambi pued revertir kiera tambi verdad igual karma,-1,0.030173376202583313,0.020983858034014702,0.021814875304698944
1993,aaT_VSyqGio,UCWwLnafS2OyxNBUxKxKhoEg,"No mencionen a la Sra. Veronica apenas se recuperando del chisme de Yolanda y ahora estás poniendo eso que periodistas amarran abajas.

Por que no piensan en cirrosis por ejemplo . 

Ustedes los periodistas deberían de tener más cuidado por que bien ayudan a que el público ama , o el público odia a tal o cual persona . 

Y aunque digan que ustedes no tienen que ver la manipulación que ejercen es grande .",[0. 0. 0. ... 0. 0. 0.],mencionen veronica apena recuperando chism yolanda ahora poniendo periodista amarran abaja piensan cirrosi ejemplo usted periodista deber tener cuidado bien ayudan blico blico odia persona aunqu digan usted manipulaci ejercen grand,-1,0.04599619656801224,0.010513191111385822,0.03321528434753418
1994,aaT_VSyqGio,UCytDRGjkPtdbQ3_ifPqmI2Q,Televisa y todo lo que venga de ahí es un asco,[0. 0. 0. ... 0. 0. 0.],televisa venga asco,-1,0.09800947457551956,0.04357306659221649,0.11858496069908142
1998,ogzcw7xolZg,UCfqvZgXcM5IOkCm_WxGrdKQ,"6 min para reírte de ideas estúpidas que nos jodieron a todos, donde el socialismo surge como consecuencia de no respetar los fundamentos de libertad, igualdad y fraternidad que prometieron. Hoy en día, esos vivos (el 1% de la población mundial) acapara el 70% de las riquezas producidas en un mundo con recursos finitos...",[0. 0. 0. ... 0. 0. 0.],idea pida jodieron socialismo surg consecuencia respetar fundamento libertad igualdad fraternidad prometieron vivo poblaci mundial acapara riqueza producida mundo recurso finito,-1,0.1584150493144989,0.006287967786192894,0.042451951652765274
2001,ogzcw7xolZg,UCmSAMlbFJ8ySXzWO-Ze8_vA,"Ningún país que actualmente esta implementando el Liberalismo en su interior le esta hiendo bien. Puro Humo eso del liberalismo, al igual que otras filosofías políticas.",[0. 0. 0. ... 0. 0. 0.],ning actualment implementando liberalismo interior hiendo bien puro humo liberalismo igual filosof tica,-1,0.23423857986927032,0.011060914024710655,0.07590422034263611
2006,ogzcw7xolZg,UCdkH22oP72ZCHyFzhfe76wA,"Libertad para que los grandes se coman a los chicos...
Libertad para que unos pocos corruptos y criminales maten de hambre a la mayoría...",[0. 0. 0. ... 0. 0. 0.],libertad grand coman chico libertad poco corrupto criminal maten hambr mayor,-1,0.048298995941877365,0.029349660500884056,0.06336171180009842
2009,ogzcw7xolZg,UCA2peg_B2yoAZIr-g38cu3w,"El liberalismo económico ya ha fracasado, nunca funcionó ni va a funcionar.",[0. 0. 0. ... 0. 0. 0.],liberalismo econ mico fracasado nunca funcion funcionar,-1,0.11867252737283707,0.01881941594183445,0.07027339190244675
2013,ogzcw7xolZg,UCaJcYbay05e_jyUwiPUZ2Pg,Robaron a los países  con poca educacion,[0. 0. 0. ... 0. 0. 0.],robaron poca educacion,-1,0.05873044952750206,0.012683363631367683,0.03869844600558281
2014,ogzcw7xolZg,UCj8vG1tLg7TIBz9l_71K4Gg,Pero los liberales no quieren pagar impuesto y como se condtruye un si no es con impuesto. Explique. Y dea objetivo. Todo es malo en exceso.,[0. 0. 0. ... 0. 0. 0.],liberal quieren pagar impuesto condtruy impuesto expliqu objetivo malo exceso,-1,0.14964160323143005,0.007857323624193668,0.07360093295574188
2021,oquKKBom7JU,UCN4rMfca1MDwCVN0y9JVRXw,"No puedo no llorar no viendo esto, a veces la vida es tan mierdd",[0. 0. 0. ... 0. 0. 0.],puedo llorar viendo vece vida mierdd,-1,0.023377498611807823,0.00722504360601306,0.015370377339422703
2022,oquKKBom7JU,UCOiBZnKc9qLXSea7-PLYUQA,QEPD,[0. 0. 0. ... 0. 0. 0.],qepd,-1,0.01962983049452305,0.016386346891522408,0.01859935373067856
2024,oquKKBom7JU,UCjvj1u4LSIPzOYpm2usiJ1g,"Me parte el corazón ver esta nota , pobre Silvi mí vida . Que injusto todo lo que sufrió .",[0. 0. 0. ... 0. 0. 0.],part coraz nota pobr silvi vida injusto sufri,-1,0.057252176105976105,0.07279755175113678,0.06283004581928253
2027,oquKKBom7JU,UCSAoS7-EqAz_6rwCSdkwJiQ,"Que pena esto, era tan joven, tenía toda una vida por delante, y todo por culpa de un medico irresponsable que no tiene el más mínimo respeto por a vida humana.",[0. 0. 0. ... 0. 0. 0.],pena joven toda vida delant culpa medico irrespons nimo respeto vida humana,-1,0.04265361651778221,0.00881928764283657,0.03196864575147629
2029,oquKKBom7JU,UCzc-p8vhBaV_LeaDynIgnMw,"Tan joven una lástima tremenda, qué descanse en paz por fin dejo de sufrir pobrecita!!! 😞",[0. 0. 0. ... 0. 0. 0.],joven stima tremenda descans dejo sufrir pobrecita,-1,0.8909335732460022,0.9093263149261475,0.7954772114753723
2036,oquKKBom7JU,UCphoGd6HLgVEo9n08rg_cXA,"Quizás es el miedo , porque los riñones son importantes para la salud del cuerpo y que te pase a los 2 es muy triste y te deja con tremenda impotencia , fue una chica que sufrió mucho. Me da mucha lastima que esté pasando por esto 😢",[0. 0. 0. ... 0. 0. 0.],quiz miedo one important salud cuerpo pase trist deja tremenda impotencia chica sufri mucha lastima pasando,-1,0.020819809287786484,0.01036110334098339,0.013986367732286453
2038,5PAIPVjGMt4,UCnaVzQJpqM_hxzRAot4OSuA,"Soy un desastre con mis finanzas, pero necesito, ya, cambiar mí administración de gastos,sobretodo en éste momento de inflación con recesión,  no sé y tengo miedo en qué invertir nunca compré dólares. Y estoy muy desorientada. Gracias",[0. 0. 0. ... 0. 0. 0.],desastr finanza necesito cambiar administraci gasto sobretodo momento inflaci recesi miedo invertir nunca compr lare desorientada gracia,-1,0.04269339516758919,0.006145482417196035,0.024034865200519562
2052,5PAIPVjGMt4,UCPGTrE2vLU4pG3OuVVDCg_A,Nadie va a decir nada sobre como arruinaron la vista con tantas ventanas?!!!,[0. 0. 0. ... 0. 0. 0.],nadi decir arruinaron vista tanta ventana,-1,0.03720204904675484,0.008955078199505806,0.017362097278237343
2056,5PAIPVjGMt4,UCDzh_6pmM2q8_-rbffVSofA,Basu r @ de video   A na    l     @nalfabetos? Idi     0 ta,[0. 0. 0. ... 0. 0. 0.],basu video nalfabeto,-1,0.04993589594960213,0.03444785252213478,0.04008432850241661
2057,JPuNESizusw,UCEuO47YdgkNuVSEJM21xq8w,"Un problema, hoy, bastante general es la educación del hijo único. Se pagan todas las novatadas y se tiende a la sobreprotección, por otra parte, al no tener otros hermanos, para el hijo sus problemas se agigantan por no tener con quien compartirlos y superarlos en compañía, al no tener referentes próximos. Carece de habilidades emocionales-sociales, al depender de los padres para todo.
Los juegos de grupo de chavales, hoy perdidos, contribuyen a la socialización del niño y le preparan para entender, que para conseguir algo, debe respetar las normas.",[0. 0. 0. ... 0. 0. 0.],problema bastant gener educaci hijo nico pagan toda novatada tiend sobreprotecci part tener hermano hijo problema agigantan tener compartirlo superarlo compa tener referent ximo carec habilidad emocional social depend padr juego grupo chaval perdido contribuyen socializaci preparan entend conseguir debe respetar norma,-1,0.05904055014252663,0.006186158861964941,0.027098126709461212
2091,7_KY68QjmJo,UCDLnCpVfldVZbWGI0ywmmmQ,"mi peor materia en la carrera. 
Ni anatomía es tan feo.",[0. 0. 0. ... 0. 0. 0.],peor materia carrera anatom,-1,0.08451053500175476,0.02906918339431286,0.04700935631990433
2092,7_KY68QjmJo,UCfi5mjSp8YLKYSxFTKj8JDA,Yo tengo un perro kiero salidel,[0. 0. 0. ... 0. 0. 0.],perro kiero salidel,-1,0.04078857973217964,0.02167602814733982,0.056851014494895935
2095,7_KY68QjmJo,UCxlca09dYH9mYC-EHBngH5g,Me enferme de la vista,[0. 0. 0. ... 0. 0. 0.],enferm vista,-1,0.08440596610307693,0.016292722895741463,0.08040674775838852
2100,7_KY68QjmJo,UC_31fVBGCCz-CoJhuv1DFNA,A ver si nos enteramos un poquito la salud publica esta muerta . O esque soy el unico que ve lo que hay en los hospitales  de urgencias  . Pobre del que se ponga malo y tenga que ir a urgencias porque le van a poner pegas hasta para bajar en una jodida ambulancia . Es lo mas 3 mundista que llegues a urgencias y tengas que estar metido en una camilla super incomoda mas de 2 dias y que ni dios te haga una pregunta pero bueno si eso es lo normal  y me lo dice un medico pues que bien .  A mi parecer la gente de urgencias se merece una mejor atencion yo mismo estoy operado de un tumor cerebral  y por dolores muy fuertes de cabeza tengo que bajar . Pero los medicos parece que esten de paseo por los pasillos ya que cuando un paciente se queja por una via o por un dolor o por lo que sea hacen oidos sordos  . A ver si nos enteramos de una vez urgencias es el matadero.,[0. 0. 0. ... 0. 0. 0.],enteramo poquito salud publica muerta esqu unico hospital urgencia pobr ponga malo urgencia poner pega bajar jodida ambulancia mundista llegu urgencia metido camilla super incomoda dia dio haga pregunta bueno normal dice medico pue bien parec gent urgencia merec mejor atencion mismo operado tumor cerebr dolor fuert cabeza bajar medico parec esten paseo pasillo pacient queja dolor hacen oido sordo enteramo urgencia matadero,-1,0.27770379185676575,0.02422160468995571,0.11992233991622925
2102,7_KY68QjmJo,UCT3RXK-OeLaMvAN5iZbdvQg,"Dr. Hay un Centro Geriátrico en Querétaro llamado    ELJARDIN DE LOS ABUELOS A.C. ME ESTAN CORRIENDO A MI PACIENTE CON ESQUIZOFRENIA. POR NO PODER COMPRERLES LA INYECCION DE LA respiridona que sale carísima $ 7000.00 mensuales y cómo el 0siquiatra del ISSSTE LE AJUSTÓ SU MEDICAMENTO Y SE LOS ESTAN DANDO..EL GERIATRICO SE NIEGA A TENER AL C. MOISES HERNANDEZ CODINA,  SI NO SE LES COMPRA ESE MEDICAMENTO LO CUAL ES PURA TRANZA Y CORRUPCION.",[0. 0. 0. ... 0. 0. 0.],centro geri trico quer taro llamado eljardin abuelo estan corriendo pacient esquizofrenia poder comprerl inyeccion respiridona sale sima mensual siquiatra issst ajust medicamento estan dando geriatrico niega tener mois hernandez codina compra medicamento pura tranza corrupcion,-1,0.07231780886650085,0.011663972400128841,0.03403041511774063
2106,7_KY68QjmJo,UCf79bYeYk7bay-EMKYMuP2A,"La puta máquina de resonancia magnética costo lo que el ordenador a mis antepasados los celos ladrones ,yo he seguido trabajando y seguiré y esquizofrénica que trabaja por lo mínimo tu puta madre,me debes el seguro de responsabilidad civil y penal me debes el robo que iba con mi jubilación como asalariado ,me debes un supermercado me debes un desarrollo tecnológico en electricidad universal y me debes todo el puto acoso que le ha seguido a mi puto trabajo con tu puta vida desde el correo abierto asta apaleado y tratado médicamente en la cama siempre sin consentimiento más vale que no lleve una rodilla metálica por qué entonces",[0. 0. 0. ... 0. 0. 0.],puta quina resonancia magn tica costo ordenador antepasado celo ladron seguido trabajando seguir esquizofr nica trabaja nimo puta madr debe seguro responsabilidad civil penal debe robo jubilaci asalariado debe supermercado debe desarrollo tecnol gico electricidad univers debe puto acoso seguido puto trabajo puta vida correo abierto asta apaleado tratado dicament cama siempr consentimiento vale lleve rodilla lica entonc,-1,0.18565094470977783,0.021017445251345634,0.16577181220054626
2110,eWOc4JL8dKQ,UC-jQFCTGkP3NnHsw-vbDTmA,Veo que el COVID 19 trae molestias en la lengua yo tengo esas molestias debe de ser dónde Ami me dió el COVID 69,[0. 0. 0. ... 0. 0. 0.],covid trae molestia lengua molestia debe covid,-1,0.20723219215869904,0.03906750679016113,0.09901425987482071
2114,38_3-8_Rsdk,UC7e2FngLk7e7P2s9hYNqA7Q,ESTO SE ACAB A NIVEL GLOBAL CUANDO DESPIERTEN Y VEANNNN Q VA DE DESPOBLACIÓN MUNDIAL Y CONTROL TOTAL INOCULACION PARA MATAR DE A POCO HASTA EL 2030 RESETEO A Q TE SUENA?????,[0. 0. 0. ... 0. 0. 0.],acab nivel global despierten veannnn despoblaci mundial control total inoculacion matar reseteo suena,-1,0.29353705048561096,0.005912615917623043,0.10205274075269699
2117,38_3-8_Rsdk,UCJ-LJQPR1H_WGmJk3sLaezA,"No hay medio de comunicación más corrupto que el que está financiado y controlado por el Gobierno. La tarea de los medios no es informar, sino inculcar ideas e influir en el pensamiento de la gente. Todas las noticias que dan siempre van cargadas de comentarios subjetivos y afirmaciones que son cuestionables. Por ejemplo: ahora se está diciendo que queda descartado ya que el virus sea un arma biológica, ¿la razón? que lo dice la inteligencia de EEUU.. vaya, pues menuda razón más creíble, si el virus es un arma biológica creada por China y la OMS, y el centro de inteligencia estadounidense trabaja para ese plan macabro de transformar la sociedad en base al miedo, obviamente ¿qué van a decir?. Sin embargo, dicen que no se descarta la hipótesis de un accidente de laboratorio, y digo yo... ¿qué diferencia habría entre eso y un arma biológica? puede haberse cogido el virus del laboratorio y haberlo echado a la calle intencionadamente. Pues bien, ese es un ejemplo de manipulación, el afirmar eso e intentar desacreditar a todas las personas que afirman que todo esto forma parte de un plan de la élite. Y así lo hacen con todo, con cada noticia, siempre te dan una de cal y otra de arena, o directamente te dan la noticia con afirmaciones subjetivas para manipular. Y así, señores, es como se crea el pensamiento manipulado en la persona que lo recibe, y esto influye en su vida y en su forma de ser. Esa es la tarea de los medios de comunicación. Desde que empezó todo esto del virus, ya me da asco ver la TV, no aguanto ni 5 minutos porque cada noticia que se da le detecto varias mentiras y subjetividades, es asqueroso!",[0. 0. 0. ... 0. 0. 0.],medio comunicaci corrupto financiado controlado gobierno tarea medio informar sino inculcar idea influir pensamiento gent toda noticia siempr cargada comentario subjetivo afirmacion cuestion ejemplo ahora diciendo queda descartado viru arma biol gica dice inteligencia eeuu vaya pue menuda viru arma biol gica creada china centro inteligencia estadounidens trabaja plan macabro transformar sociedad base miedo obviament decir embargo dicen descarta tesi accident laboratorio digo diferencia habr arma biol gica pued habers cogido viru laboratorio haberlo echado call intencionadament pue bien ejemplo manipulaci afirmar intentar desacreditar toda persona afirman forma part plan lite hacen cada noticia siempr arena directament noticia afirmacion subjetiva manipular ore crea pensamiento manipulado persona recib influy vida forma tarea medio comunicaci empez viru asco aguanto minuto cada noticia detecto varia mentira subjetividad asqueroso,-1,0.15659798681735992,0.009991868399083614,0.0717349648475647
