,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
1665,6316,19eUJA29LTw,UCiUpBxWYrpeZNLGqrTDTJKw,Sanchez es un golpista mas,[0. 0. 0. ... 0. 0. 0.],sanchez golpista,-1.0,0.025771722197532654,0.022595439106225967,0.032218966633081436
1666,6317,19eUJA29LTw,UCcdPWk5N75qUi27TvvdVTRg,"Aznar y Rodrigo Rato(paso incluso por prision)los creadores del milagro económico,privatización y vendieron todo lo que pudieron...pero la culpa es del psoe...miren la hemeroteca porfavor",[0. 0. 0. ... 0. 0. 0.],aznar rodrigo rato paso incluso prision creador milagro econ mico privatizaci vendieron pudieron culpa psoe miren hemeroteca porfavor,-1.0,0.01419280655682087,0.006179815158247948,0.012762418948113918
1667,6320,19eUJA29LTw,UCQ_gYi8EBMCfZx_1KOYN1hA,"PP y PSOE son la misma cosa, ambos pertenecen al mismo amo mason y globalista, siguen las mismas directrices, mismo plan con diferente formato. VOX tiene la mision de catalizar a la gente patriota y sensata, para que evitar que el pueblo se alce.  Eso paso en 1936 y gano el pueblo. Los poderes globalistas estan tomando el planeta, con España quieren asegurarse bien de que no se de ese alzamiento. Por ahora les va bien, por eso se rien, por eso nos bacilan, por eso nos aprietan cada dia un poco mas. Verdaderamente quieren acabar con nosotros y aqui sigue el pueblo amansado y dormido.",[0. 0. 0. ... 0. 0. 0.],psoe misma cosa ambo pertenecen mismo mason globalista siguen misma directric mismo plan diferent formato mision catalizar gent patriota sensata evitar pueblo alc paso gano pueblo poder globalista estan tomando planeta espa quieren asegurars bien alzamiento ahora bien rien bacilan aprietan cada verdaderament quieren acabar aqui sigu pueblo amansado dormido,-1.0,0.41059231758117676,0.01353039126843214,0.18984976410865784
1668,6326,plCRa8byc08,UCI1232YCIDb8VSxNgZ2Oydg,En este gobierno de morena todo está en negociar  negocios 👩‍💼. Acabar. Con cualquier. Política. Todo es un cochinero. Dentro y fuera estafadores con libros 📕 medios mediocre. 🤔,[0. 0. 0. ... 0. 0. 0.],gobierno morena negociar negocio acabar cualquier tica cochinero dentro estafador libro medio mediocr,-1.0,0.04909307882189751,0.011700384318828583,0.026518015190958977
1669,6329,plCRa8byc08,UC_W0supPbEPfKEkaDNdcKNQ,Y la mafia italiana ya la olvido Estados Unidos o que nomás voltean a México,[0. 0. 0. ... 0. 0. 0.],mafia italiana olvido unido voltean xico,-1.0,0.11200501769781113,0.021601585671305656,0.051305897533893585
1670,6333,plCRa8byc08,UCQ1HUP5DYXBfyVHjCjPZMEQ,"Las drogas se administran desde Wallstreet, solo sigan la ruta del dinero y llegarán a sus patrones. Dejen de simulaciones.",[0. 0. 0. ... 0. 0. 0.],droga administran wallstreet solo sigan ruta dinero llegar patron dejen simulacion,-1.0,0.3745138347148895,0.00873933918774128,0.10863382369279861
1671,6335,plCRa8byc08,UCrNbs3B3z_RlGUEoCe8gbsg,CUAL PODER DE LA MUERTE Y TERMINAR EN LA CARCER PUDRIENDOSE ESE ES SU PODER MURTO Y CARCELADOS,[0. 0. 0. ... 0. 0. 0.],poder muert terminar carcer pudriendos poder murto carcelado,-1.0,0.11862629652023315,0.009736624546349049,0.04860445111989975
1672,6339,plCRa8byc08,UCqq4EH6bmiTkHjy1QZLQsWA,"Jajaja lo que siempre ha querido Estados Unidos es que los narcos mexicanos sean considerados terroristas. Así tendría libertad de enterar Estados Unidos a mexico , volverlo un Afganistán , mejor que los gringos controlen a sus drogadictos  y sobre todo el tráfico de armas, que es donde las compran los narcos mexicanos.",[0. 0. 0. ... 0. 0. 0.],jajaja siempr querido unido narco mexicano considerado terrorista tendr libertad enterar unido mexico volverlo afganist mejor gringo controlen drogadicto fico arma compran narco mexicano,-1.0,0.9104227423667908,0.07764041423797607,0.7571337819099426
1673,6340,plCRa8byc08,UC0VH-XC-COUc2j711G9dSqA,La gente en verdad consume tanta droga? Será que no soy de este mundo?,[0. 0. 0. ... 0. 0. 0.],gent verdad consum tanta droga mundo,-1.0,0.04335803538560867,0.01177834253758192,0.024072235450148582
1674,6341,plCRa8byc08,UCpWgIA09oxkUTCu30i1Qjeg,😂 Annabel como fuente? No será que la metáfora lleva a otro enriquecimiento? Invadir otro país? O también tienen armas de destrucción massiva los carteles?,[0. 0. 0. ... 0. 0. 0.],annabel fuent fora lleva enriquecimiento invadir tambi arma destrucci massiva cartel,-1.0,0.09749354422092438,0.013511553406715393,0.05273747816681862
1675,6342,plCRa8byc08,UC10hqlRbZwkI34uAKcDmKbg,DW al servicio de las oligarquía haciendo mandados al imperio!! Rengean con el pie derecho 😉 otro medio fachito,[0. 0. 0. ... 0. 0. 0.],servicio oligarqu haciendo mandado imperio rengean derecho medio fachito,-1.0,0.6664408445358276,0.04878440871834755,0.3098771572113037
1676,6343,plCRa8byc08,UC_QP99GRJs6QI76J1i5h-qQ,Los verdaderos mafiosos son los gringos,[0. 0. 0. ... 0. 0. 0.],verdadero mafioso gringo,-1.0,0.9496933221817017,0.5996185541152954,0.891360342502594
1677,6344,plCRa8byc08,UCKOVhXh4henH1SVF168N_Vg,"""Aquí hay pocos que ejercen la ley y los que se oponen a la corrupción, desaparen",[0. 0. 0. ... 0. 0. 0.],poco ejercen oponen corrupci desaparen,-1.0,0.049564994871616364,0.005870055872946978,0.029519757255911827
1678,6346,CXsso0EE5Vk,UCRqzWQNyqANnZFSENPxY6Yw,En Japón los jóvenes no quieren tener hijos y ya se están haciendo viejos deberían de darles la oportunidad en china pasa lo mismo,[0. 0. 0. ... 0. 0. 0.],vene quieren tener hijo haciendo viejo deber darl oportunidad china pasa mismo,-1.0,0.3964364230632782,0.008481658063828945,0.11304128915071487
1679,6348,CXsso0EE5Vk,UC7ZSI2DqnQiLxVO6MycRkAg,"Los ""derechos"" de la mujer, si como no, si no respetan estas hipócritas a las mujeres haitianas las discriminan y las insultan porqué ellas si trabajan y no se la pasan perdiendo el tiempo. Es una farsa de esos movimientos políticos porqué cuando adquieren el hueso 🦴 se les olvida los demás. Bienvenidos hermanos haitianos ojalá encuentren paz y felicidad. Ojalá deportaran a los Canadienses",[0. 0. 0. ... 0. 0. 0.],derecho mujer respetan crita mujer haitiana discriminan insultan porqu trabajan pasan perdiendo tiempo farsa movimiento tico porqu adquieren hueso olvida bienvenido hermano haitiano ojal encuentren felicidad ojal deportaran canadiens,-1.0,0.8221338987350464,0.010437464341521263,0.3566039800643921
1680,6350,CXsso0EE5Vk,UC-_IqdIr8IL0QMBq-nZttgQ,Que esperan para mandarlos fuera...no se sabe quiénes son...rateros ..violadores ..asesinos...que están esperando...no los queremos ..son una plaga,[0. 0. 0. ... 0. 0. 0.],esperan mandarlo sabe ratero violador asesino esperando queremo plaga,-1.0,0.04662761837244034,0.03651781752705574,0.06440398842096329
1681,6352,CXsso0EE5Vk,UCsCUOnHDuIgKgFAFby_-kDA,"El problema es.....que va hacer el gobierno de nuestro pais con tanto migrante.los  ahitianos son personas que buscan una oportunidad el problema es que entre mas  gente menos trabajos,comida,a mayor poblacion mas carencias por eso muchos mexicanos no tenemos tantos hijos para evitar la sobre poblacion y pobreza en nuestro pais ,delincuencia y falta de oportunidades quiza haya trabajo para algunos pero para tantos no.solo se va a encarecer todo alguna solucion debe buscar nuestro presidente antes que hayaa una sobrepoblacion en mexico y no alcancen los alimentos ni para los mexicanos. si esta bien ayudarlos pero siempre la prioridafd debemos ser los mexicanos.",[0. 0. 0. ... 0. 0. 0.],problema hacer gobierno pai migrant ahitiano persona buscan oportunidad problema gent meno trabajo comida mayor poblacion carencia mexicano tanto hijo evitar poblacion pobreza pai delincuencia falta oportunidad quiza trabajo tanto solo encarec alguna solucion debe buscar president hayaa sobrepoblacion mexico alcancen alimento mexicano bien ayudarlo siempr prioridafd debemo mexicano,-1.0,0.7084582448005676,0.011411665938794613,0.2820169925689697
1682,6353,CXsso0EE5Vk,UCYH120j1lDICWuT-QCNnhHA,No deberian tener hijos! Solo traen niños a sufrir y quieren que nuestro pais les brinde toda la comodidad!,[0. 0. 0. ... 0. 0. 0.],deberian tener hijo solo traen sufrir quieren pai brind toda comodidad,-1.0,0.11227358132600784,0.007110997568815947,0.032967593520879745
1683,6354,CXsso0EE5Vk,UCxoZEbcguFQHcZTFbVVqY3A,"La verdad México, ya no debería permitir la entrada de más inmigrantes, porque solo han venido a causar destrucción, desmanes, problemas junto con los venezolanos y que no respetan las reglas de un país. Uno que otro si respeta y es educado. 
Donde deben exigir, protestar y causar todo tipo de desmanes es en sus respectivos países con sus gobernantes. 
Pero AMLO, ya debería sacar a TODOS los inmigrantes. He dicho. 🤫",[0. 0. 0. ... 0. 0. 0.],verdad xico deber permitir entrada inmigrant solo venido causar destrucci desman problema junto venezolano respetan regla respeta educado deben exigir protestar causar tipo desman respectivo gobernant amlo deber sacar inmigrant dicho,-1.0,0.852197527885437,0.012186639942228794,0.49800756573677063
1684,6355,CXsso0EE5Vk,UC2xE5QzgBQv-Eb2x6tkVv_A,El maldito Amlo no los regresa a su país,[0. 0. 0. ... 0. 0. 0.],maldito amlo regresa,-1.0,0.11985533684492111,0.09670724719762802,0.16223058104515076
1685,6356,CXsso0EE5Vk,UC0QTXTmYvA9sXMM9aje3AKA,El planeta d los simios ESTA invadiendo mexico 🥴,[0. 0. 0. ... 0. 0. 0.],planeta simio invadiendo mexico,-1.0,0.7168793678283691,0.03782636299729347,0.34651029109954834
1686,6358,CXsso0EE5Vk,UCe3mqat_JMXMPgh0ABeZLDA,No queremos más extranjeros y no puede México tener a mas extranjeros ilegales.,[0. 0. 0. ... 0. 0. 0.],queremo extranjero pued xico tener extranjero ilegal,-1.0,0.92671138048172,0.01920817233622074,0.5933244824409485
1687,6361,CXsso0EE5Vk,UCNa7reGtst9AfK9w96wUp4g,"Que ya no dejen pasar a nadie y que los que ya están en México sea devueltos a sus respectivos países, No queremos más inmigrantes y extranjeros viviendo en México",[0. 0. 0. ... 0. 0. 0.],dejen pasar nadi xico devuelto respectivo queremo inmigrant extranjero viviendo xico,-1.0,0.8740085363388062,0.01491515338420868,0.4546731114387512
1688,6364,CXsso0EE5Vk,UCQDXoH4yDum_9YSqZmrzKCg,"Que se regresen a su países de origen y luchen por su país, ahí de donde son les va ir mejor entrar a países extranjeros siempre se les va a discriminar y van a sufrir mucho, regresen a sus países y luchen contra sus gobernantes que son corruptos y rateros luchen por sus tierras y las riquezas naturales de sus paises",[0. 0. 0. ... 0. 0. 0.],regresen origen luchen mejor entrar extranjero siempr discriminar sufrir regresen luchen gobernant corrupto ratero luchen tierra riqueza natural pais,-1.0,0.9086143970489502,0.02518552541732788,0.7136610746383667
1689,6365,CXsso0EE5Vk,UCJN6sD47ag_9LY_R_CNKbow,Desgraciadamente 🤷🏻‍♂️,[0. 0. 0. ... 0. 0. 0.],desgraciadament,-1.0,0.06647346168756485,0.03211529552936554,0.046441640704870224
1690,6367,9LiLPuskP_0,UCWAgNSBH2uHjQyIzHARFQhg,"La izquierda nos pone de rodillas ante los separatistas (nacionalistas supremacistas)
La derecha nos pone de rodillas ante los sionistas (nacionalistas supremacistas).
Un panorama fantástico",[0. 0. 0. ... 0. 0. 0.],izquierda pone rodilla separatista nacionalista supremacista derecha pone rodilla sionista nacionalista supremacista panorama fant stico,-1.0,0.16869530081748962,0.0192885622382164,0.09453392773866653
1691,6368,9LiLPuskP_0,UC59Ek_-HB0PBU6CIzpkC-sA,"La solución es decirles que metan su opinión, en su puñeteras casa, también en aquel sitio donde nunca llega el Sol. ESPAÑA 🇪🇸merece gente con combinación, y no desechos de  moribundos. 🍀✌️🇪🇸",[0. 0. 0. ... 0. 0. 0.],soluci decirl metan opini etera casa tambi aquel sitio nunca llega espa merec gent combinaci desecho moribundo,-1.0,0.2091740220785141,0.013056705705821514,0.10550182312726974
1692,6369,9LiLPuskP_0,UCzDmNJLN9VNbwFWsAYZkVEg,"Si queréis salvar España y la democracia ya sabéis. Hay que tomar el reto, organizarse y arremeter contra el Gobierno, el PSOE, los partidos separatistas y todos esos jefecillos antipatriotas. España debería estar ya ardiendo.",[0. 0. 0. ... 0. 0. 0.],quer salvar espa democracia tomar reto organizars arremet gobierno psoe partido separatista jefecillo antipatriota espa deber ardiendo,-1.0,0.04383860155940056,0.010582494549453259,0.03448716178536415
1693,6371,9LiLPuskP_0,UCFowJP10d82Eb6wAMdwu79Q,"Este gobierno bueno el gobierno dictatorial ya comprobado por sus intenciones y hechos,,, yo tengo el mismo temor que el Sr. Guillermo, pero esta gente llamaran a los campos de trabajo o exterminio ... centros de acogida y servicios sociales para el bien general y todo sea por el planeta...por un planeta adormecido ,,, ¿por crees que hablan mucho del daño que hace el gasoil pero no hablan del daño que producen las continuas micro ondas que mandan los satélites en ret ? hoy estamos viviendo ya en una dictadura mundial de la que no se puede huir",[0. 0. 0. ... 0. 0. 0.],gobierno bueno gobierno dictatori comprobado intencion hecho mismo temor guillermo gent llamaran campo trabajo exterminio centro acogida servicio social bien gener planeta planeta adormecido cree hablan hace gasoil hablan producen continua micro onda mandan lite viviendo dictadura mundial pued huir,-1.0,0.5455994606018066,0.007270813453942537,0.19425955414772034
1694,6372,9LiLPuskP_0,UC4KV8GxNEfZ1TN4fv0H8Sbw,"Se puede denunciar al responsable de esta guerra contra personas que se manifiestan pacificamente, y que pague pague en la carcel su maldad?",[0. 0. 0. ... 0. 0. 0.],pued denunciar respons guerra persona manifiestan pacificament pagu pagu carcel maldad,-1.0,0.09844011813402176,0.005600247997790575,0.042560163885354996
1695,6373,9LiLPuskP_0,UCImuAAY-HoWL31L-5CVdHRw,"Quién fue la ""estrella"", Feijoo?  Jajajaja 😂😂😂😂😂",[0. 0. 0. ... 0. 0. 0.],estrella feijoo jajajaja,-1.0,0.015615184791386127,0.01426125317811966,0.011727672070264816
1696,6375,9LiLPuskP_0,UC98wCJ9x2tJDbaR3I7vn_ww,"Estos, gobernantes hasta que no queden a la gente en taparrabos y sin poder llevar nada  a la boca no se van a  quedar agusto, y que todavía haya  parte de la  sociedad  que no  quiera ver lo que tenemos encima,  esto es una vergüenza",[0. 0. 0. ... 0. 0. 0.],gobernant queden gent taparrabo poder llevar boca quedar agusto todav part sociedad quiera encima verg enza,-1.0,0.038166046142578125,0.01481696218252182,0.026437679305672646
1697,6378,9LiLPuskP_0,UCFK0oy7qf0I6hWEov9gdliQ,Estamos en manos de unos traidores... hay que acabar con ellos como sea. Pero tenemos unos dirigentes del ejército que parece que les va muy bien viendo cómo atacan a la Nación.,[0. 0. 0. ... 0. 0. 0.],mano traidor acabar dirigent rcito parec bien viendo atacan naci,-1.0,0.06819180399179459,0.012327051721513271,0.035476915538311005
1698,6380,9LiLPuskP_0,UCvIxnhHU4Qz8ahlxlcvqf5w,"Miedo me da ,meda terror
Bueno no era vox el  qué decían que era así",[0. 0. 0. ... 0. 0. 0.],miedo meda terror bueno,-1.0,0.026409249752759933,0.011209475807845592,0.0207231268286705
1699,6381,9LiLPuskP_0,UCElnsYJLDY00lQp8V43dMlQ,"los españoles le deben esta situación  desgraciada de España a Felipe 6, consentidor de Sánchez y de todo su equipo de colaboradores.  No es comunidad autónoma, no son conventos ni abadías de religiosos  y religiosas... son REGIONES, comunidad es para los frailes y las monjas...que viven en comunidad....",[0. 0. 0. ... 0. 0. 0.],espa ole deben situaci desgraciada espa felip consentidor nchez equipo colaborador comunidad noma convento abad religioso religiosa region comunidad frail monja viven comunidad,-1.0,0.011722548864781857,0.010265680029988289,0.01413211040198803
1700,6384,9LiLPuskP_0,UCwFTHZprd8Qkbfh4tgRO_pQ,La izquierda es mucho más fascista que los propios fascistas,[0. 0. 0. ... 0. 0. 0.],izquierda fascista propio fascista,-1.0,0.20626914501190186,0.039218537509441376,0.15968403220176697
1701,6408,S_Y9OmzUySc,UCZ3W6hPJhadULuE-mK5LCmg,muy interesante los dos sesgos,[0. 0. 0. ... 0. 0. 0.],interesant sesgo,-1.0,0.018358485773205757,0.018565842881798744,0.02332410216331482
1702,6423,GsMKCfKtm3I,UC-Unu6jO5S8VNQ5vlzWpOxQ,Es la realidad que pasa pero es culpa de los grandes industrias que se basan más al dinero y no les importa la contaminación que realizan.,[0. 0. 0. ... 0. 0. 0.],realidad pasa culpa grand industria basan dinero importa contaminaci realizan,-1.0,0.23877127468585968,0.007807772606611252,0.0570896677672863
1703,6424,GsMKCfKtm3I,UC5Kowu5i3P4VnlpZPF0eqKw,"Subsidios, ayudas.... se repite constantemente en el video y es falso, la PAC son indemnizaciones por obligar a los agricultores a cultivar con los estándares que políticos en Bruselas consideran que son los correctos, eso sí, cuando hay que importar de zona extracomunitaria miramos para otro lado utilizando al sector primario como moneda de cambio para otros sectores.
Por cierto, esta semana he hecho la PAC sin cumplir ningún ecoregimen, estamos hartos de sus limitaciones, si queréis pagar algo de la PAC hacerlo y sino quedaros con el dinero.",[0. 0. 0. ... 0. 0. 0.],subsidio ayuda repit constantement video falso indemnizacion obligar agricultor cultivar ndare tico brusela consideran correcto importar zona extracomunitaria miramo lado utilizando sector primario moneda cambio sector cierto semana hecho cumplir ning ecoregimen harto limitacion quer pagar hacerlo sino quedaro dinero,-1.0,0.3634551465511322,0.010032477788627148,0.145819291472435
1704,6425,GsMKCfKtm3I,UC9ZrWbbhFmjg5TEAz85hS5g,"Hay que aumentar la producción de alimento y desperdiciamos más alimento, producir y producir, desperdiciar y desperdiciar.",[0. 0. 0. ... 0. 0. 0.],aumentar producci alimento desperdiciamo alimento producir producir desperdiciar desperdiciar,-1.0,0.0510118342936039,0.006763793062418699,0.01997160166501999
1705,6426,GsMKCfKtm3I,UCZNIpQzYm5yF85I8Hhh7ipg,"Deberia estar prohibido que los politicos sean al mismo tiempo empresarios, porque la pretencion de usar su cargo a su favor es totalmente obvia.",[0. 0. 0. ... 0. 0. 0.],deberia prohibido politico mismo tiempo empresario pretencion usar cargo favor totalment obvia,-1.0,0.02859785035252571,0.008108976297080517,0.015940262004733086
1706,6427,GsMKCfKtm3I,UCng7IpWDo1JSERtVe53UVLw,"El Parlamento Europeo..es corrupto..es un Parlamento Nazi..al servicio de USA....el Parlamento Europeo tiene más poder que los Gobiernos de cada Pais..el Parlamento Europeo..debe desaparecer..es cada País , cada Presidente o cada Primer Ministro , deben decidir , no el Parlamento.",[0. 0. 0. ... 0. 0. 0.],parlamento europeo corrupto parlamento nazi servicio parlamento europeo poder gobierno cada pai parlamento europeo debe desaparec cada cada president cada primer ministro deben decidir parlamento,-1.0,0.12756486237049103,0.011440369300544262,0.08391419053077698
1707,6429,GsMKCfKtm3I,UCErfQMtnQgmllUk1yDN7mXg,la agricultura no causa daños ambientales. tienen mierda en la cabeza los que dicen esa bazura,[0. 0. 0. ... 0. 0. 0.],agricultura causa ambiental mierda cabeza dicen bazura,-1.0,0.0877552181482315,0.011310352012515068,0.03592750430107117
1708,6432,GsMKCfKtm3I,UCauYGpxX8XhgAg9lljnlPlw,Los  cientificos  son honestos y los diputados son unos corruptos porque solo hacen prevalecer los intereses de los empresarios mafiosos  de fertilizantes.Esto tambien pasa en Perú donde los congresistas son unos mafiosos porque siempre perjudican a los campesinos y defienden a los corruptos grupos de poder que son muchos agroexportadores.,[0. 0. 0. ... 0. 0. 0.],cientifico honesto diputado corrupto solo hacen prevalec interes empresario mafioso fertilizant tambien pasa congresista mafioso siempr perjudican campesino defienden corrupto grupo poder agroexportador,-1.0,0.13332557678222656,0.01358069945126772,0.07410255819559097
1709,6445,Yx-P3_i1yEU,UCCQXPyrGxOTeyzZEQ71_S4g,Si los líderes del mundo se han entorpecido generando guerras por la ambición del dinero para obtener el poder y volver a los pueblos más pobres cuando no había la Inteligencia artificial ahora la Inteligencia artificial los va a acabar de enloquecer Se ha perdido la sabiduría y el liderazgo de los líderes del mundo han olvidado que los pueblos son seres humanos y se dedican a crear armas para acabar con el ser humano y la naturaleza el planeta se está destruyendo por la inteligencia humana y ahora la Inteligencia artificial se une para seguirla destruyendo todo el planeta va como el buey al degolladero por la falta de cordura y de inteligencia de los gobernantes del mundo Por qué lugar de ser sabio Se volvieron necios por la ambición al dinero el pueblo de sus países están sufriendo cuando ellos están en cuna de oro Por qué están llenos no se da cuenta que hay una población padeciendo líderes que han perdido la sensibilidad de razonar Y ser personas dependencia humanitaria dónde irá a llegar la humanidad Cuándo hay unos líderes a nivel mundial entorpecido el poder que no les importa acabar a los que lo habitan ahí está la ignorancia del ser humano dicen los sagrados libros qué Maldito el hombre que confía en el hombre Por qué la sabiduría de los hombres es torpe y negligente,[0. 0. 0. ... 0. 0. 0.],dere mundo entorpecido generando guerra ambici dinero obten poder volver pueblo pobr inteligencia artifici ahora inteligencia artifici acabar enloquec perdido sabidur liderazgo dere mundo olvidado pueblo sere humano dedican crear arma acabar humano naturaleza planeta destruyendo inteligencia humana ahora inteligencia artifici seguirla destruyendo planeta buey degolladero falta cordura inteligencia gobernant mundo lugar sabio volvieron necio ambici dinero pueblo sufriendo cuna lleno cuenta poblaci padeciendo dere perdido sensibilidad razonar persona dependencia humanitaria llegar humanidad dere nivel mundial entorpecido poder importa acabar habitan ignorancia humano dicen sagrado libro maldito hombr conf hombr sabidur hombr torp negligent,-1.0,0.2687987983226776,0.010597357526421547,0.12199996411800385
1710,6448,Yx-P3_i1yEU,UCBWrxfSP9OF8qLF-C6SXeIw,"Están hablando tonterias eso yá pasó de moda porque Rusia tiene armamentos superiores y todo lo que hace Ee Uu. Son las malas ideas de los paisea invasores ,ambiciosos o saqueadores y Rusia ganará porque no lo vas a poder juzgar",[0. 0. 0. ... 0. 0. 0.],hablando tonteria moda rusia armamento superior hace mala idea paisea invasor ambicioso saqueador rusia ganar poder juzgar,-1.0,0.7226234674453735,0.029202623292803764,0.4949323236942291
1711,6449,Yx-P3_i1yEU,UCT_OXiMV4zPJgsaZzH2F7VA,"Pura paja este documental. Los gringos de mi3rda y sus aliados como israel también as3sinos, son lo máximo, los inteligentes, los buenos, etc... y  que deben cuidarse de los Rusos pues  son los malos. Por causa de los EEUU se ha as3sinado a tanta gente en el mundo en los últimos 100 años que en toda la historia de la humanidad en guerras. Pero ellos son los buenos....",[0. 0. 0. ... 0. 0. 0.],pura paja document gringo aliado israel tambi sino ximo inteligent bueno deben cuidars ruso pue malo causa eeuu sinado tanta gent mundo ltimo toda historia humanidad guerra bueno,-1.0,0.753610372543335,0.020337345078587532,0.39465126395225525
1712,6455,Yx-P3_i1yEU,UC7vIOpuQCvqaHLL5_evQOoQ,Eso es queño y hocsoleto a lo que viene que destruira todo aquello creado con la sobervia y anvicion del hombre politico neutro en su actuar,[0. 0. 0. ... 0. 0. 0.],hocsoleto vien destruira aquello creado sobervia anvicion hombr politico neutro actuar,-1.0,0.047478388994932175,0.007726645562797785,0.022254671901464462
1713,6456,Yx-P3_i1yEU,UCDoAY3OOE9NNPc9JeQYIWvQ,Que pena da la impresión de de que los líderes políticos no tienen capacidades y actúan como adolescentes estudiantes de secundaria.,[0. 0. 0. ... 0. 0. 0.],pena impresi dere tico capacidad adolescent estudiant secundaria,-1.0,0.022891497239470482,0.021077804267406464,0.023760339245200157
1714,6469,qzjwy365rN8,UCXD59ERXgy0G0O93uoZ5IiQ,nadie gano nada ya que rusia esta acabado economicamente,[0. 0. 0. ... 0. 0. 0.],nadi gano rusia acabado economicament,-1.0,0.04416509345173836,0.010112830437719822,0.022845106199383736
1715,6470,qzjwy365rN8,UCs7RMzsgSo6mBkKX_aPj1NA,"Lo que estamos presenciando es un ASALTO a mano armada de Rusia ejecutado por los USA y Europa. La  pobre Ucrania está siendo ABUSADA como EXCUSA para volver a atacar al país más grande del mundo. Es un conflicto DE RECURSOS! no de Democracia! USA NO ESTÁ SALVANDO A NADIE SÓLO QUIEREN DESESTABILIZAR A UN PAÍS MAS COMO LO HAN HECHO CON EL RESTO DEL MUNDO PARA ROBAR ORO MATERIA PRIMA  CULTURA Y  POSICIONES GEOPOLÍTICAS. No más muertos en nombre "" de la paz"" cuando están matando es POR DINERO y PODER!",[0. 0. 0. ... 0. 0. 0.],presenciando asalto mano armada rusia ejecutado europa pobr ucrania siendo abusada excusa volver atacar grand mundo conflicto recurso democracia salvando nadi quieren desestabilizar hecho resto mundo robar materia prima cultura posicion geopol tica muerto nombr matando dinero poder,-1.0,0.3879553973674774,0.010187644511461258,0.1525736004114151
1716,6471,qzjwy365rN8,UC_IB6jee-gwph8GL4v-7nbA,A ver... que can a decir los rusos...? Se juegan 20 años de carcel por traicion si les oyen apoyando a Ucrania.,[0. 0. 0. ... 0. 0. 0.],decir ruso juegan carcel traicion oyen apoyando ucrania,-1.0,0.399867981672287,0.006314992904663086,0.16279569268226624
1717,6472,qzjwy365rN8,UCHUtvDOSeWoCqoqjq2sspMg,Rusia va a sufrir las sanciones,[0. 0. 0. ... 0. 0. 0.],rusia sufrir sancion,-1.0,0.15220186114311218,0.02084250934422016,0.08501332253217697
1718,6473,qzjwy365rN8,UC-E4DcBSKWXs-ZMetRm-Xrw,Los rusos en ucrania nunca.viviran en paz......,[0. 0. 0. ... 0. 0. 0.],ruso ucrania nunca viviran,-1.0,0.3130314350128174,0.008945970796048641,0.1600290685892105
1719,6474,qzjwy365rN8,UC3ZBDjtOlPUsgiNk4IFy9eg,"Este mundo parece enloquecer cada día un poco más ,como pretenden que una guerra sea un aporte para la humanidad,ahora miles de personas tienen que dejar todo para reconstruir sus vidas y será un problema para los países limítrofes y para el mundo en general,paren ya todas las presiones a las personas civiles que no tienen para defenderse,es un abuso bestial incomprensible ,inhumano,que solo agravará todas las consecuencias de la pandemia,queremos paz no de palabras sino de hecho",[0. 0. 0. ... 0. 0. 0.],mundo parec enloquec cada pretenden guerra aport humanidad ahora mile persona dejar reconstruir vida problema trofe mundo gener paren toda presion persona civil defenders abuso bestial incomprens inhumano solo agravar toda consecuencia pandemia queremo palabra sino hecho,-1.0,0.12332070618867874,0.00421372102573514,0.044518567621707916
1720,6531,D5s4dI-u1LM,UCG55LyHV_oYadrhuoxDZmcw,Pobre Phil Spencer que siempre tiene que salir a desmentir los sueños humedos de los mismos 3 enfermos de siempre que no tienen dinero ni para una Series S 😂,[0. 0. 0. ... 0. 0. 0.],pobr phil spencer siempr salir desmentir humedo mismo enfermo siempr dinero seri,-1.0,0.027471791952848434,0.01800946518778801,0.02410173788666725
1721,6534,D5s4dI-u1LM,UCJNOxpK3CqRe-tnDVyGDsmw,Que pensara este semons de bethesda respondiendo personalmente a las mals reviews de starfield?🤔,[0. 0. 0. ... 0. 0. 0.],pensara semon bethesda respondiendo personalment mal review starfield,-1.0,0.015302431769669056,0.01323387585580349,0.012457557953894138
1722,6535,D5s4dI-u1LM,UC89SJohJG_FeQh4bmGckxcg,tanta actualización de ciberpunk y no le ponen una puta cámara en tercera persona que le de sentido a su creación de personaje,[0. 0. 0. ... 0. 0. 0.],tanta actualizaci ciberpunk ponen puta mara tercera persona creaci personaj,-1.0,0.020219048485159874,0.01340983435511589,0.016466662287712097
