,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
4671,p6ijJCOeYxA,UCROfzGOOXEZFd9eyyKGKC2w,"la fuente del problema es el consumo, la demanda, entonces hay que penalizar a los puteros para empezar.",[0. 0. 0. ... 0. 0. 0.],fuent problema consumo demanda entonc penalizar putero empezar,-1,0.017799820750951767,0.00816465076059103,0.015483122318983078
4672,p6ijJCOeYxA,UC-Cadfr2P8xU1CR9vblLgoQ,"Tan jodido está Rumania? Es más, tan jodido está Inglaterra?",[0. 0. 0. ... 0. 0. 0.],jodido rumania jodido inglaterra,-1,0.2108660638332367,0.014704802073538303,0.0793432742357254
4673,p6ijJCOeYxA,UChdL_zQLQoGvLvQjIB8sLqw,"Vendemos que luchamos contra la trata, la prostitución, la corrupcion,el machismo, el autoritarismo, la xenofobia, la discriminación. .pero formamos parte de una union europea con los paises del este donde creo que comparten valores opuestos..

Conclusión muchas reuniones pero que se habla en ellas? Se reparten fondos pero a donde van destinados?

El salvador un país diminuto y muy humilde con un problema gigante que tenía con las maras y mira si se pueden cambiar las cosas..pero como dice bukele no faltan herramientas sino voluntad por cambiarlas ..voluntad política y voluntad ciudadana",[0. 0. 0. ... 0. 0. 0.],vendemo luchamo trata prostituci corrupcion machismo autoritarismo xenofobia discriminaci formamo part union europea pais creo comparten valor opuesto conclusi mucha reunion habla reparten fondo destinado salvador diminuto humild problema gigant mara mira pueden cambiar cosa dice bukel faltan herramienta sino voluntad cambiarla voluntad tica voluntad ciudadana,-1,0.2204308807849884,0.005855015479028225,0.0628814548254013
4674,p6ijJCOeYxA,UCM0yyKq2tQ8dJQP8-yKJFbg,No a la corrupción . Rumania esta muy mal. Dios mio 😭,[0. 0. 0. ... 0. 0. 0.],corrupci rumania dio,-1,0.05397956445813179,0.010996537283062935,0.036919575184583664
4676,p6ijJCOeYxA,UCy4Rdl14u0L2TnqhzokWU7A,"No hacen nada porque son parte de la organización de trata, son cómplices y deben recibir dinero por hacer la vista gorda",[0. 0. 0. ... 0. 0. 0.],hacen part organizaci trata mplice deben recibir dinero hacer vista gorda,-1,0.16524545848369598,0.008350600488483906,0.05882057175040245
4677,p6ijJCOeYxA,UCy4Rdl14u0L2TnqhzokWU7A,"No hacen nada porque son parte de la organización de trata, son cómplices y deben recibir dinero por hacer la vista gorda",[0. 0. 0. ... 0. 0. 0.],hacen part organizaci trata mplice deben recibir dinero hacer vista gorda,-1,0.16524545848369598,0.008350600488483906,0.05882057175040245
4681,p6ijJCOeYxA,UCf6G5JekyFf3jP_kWLzOd7A,Mucha corrupción en Rumania...muchas veces las familias son pobres y ignorantes...la policía no hace nada,[0. 0. 0. ... 0. 0. 0.],mucha corrupci rumania mucha vece familia pobr ignorant polic hace,-1,0.20638655126094818,0.01223705057054758,0.1309603452682495
4685,qL3SZYAIKvs,UC-epqFE2AzHOV0AryGjZK6Q,La película de más hueva que eh visto. La mujer con tantos prejuicios,[0. 0. 0. ... 0. 0. 0.],cula hueva visto mujer tanto prejuicio,-1,0.9434124231338501,0.6006433367729187,0.6986737251281738
4687,qL3SZYAIKvs,UCxkWmJW6_fiz63yDlT0jQgg,No c si es malo pero Ami me  enseñaron q la amistad no existe y por eso yo no creo en la amistad de nadie!!,[0. 0. 0. ... 0. 0. 0.],malo ens aron amistad exist creo amistad nadi,-1,0.0511104017496109,0.023658132180571556,0.03888727352023125
4689,qL3SZYAIKvs,UCl0FFmL1Q52v_8ZO0Ny6KBA,"Es cierto yo lo vivi.con vecina y conosida hoy en dia hace un año se caso con el que era mi pareja
La envidia es lo mas malo que hay y es pecado.",[0. 0. 0. ... 0. 0. 0.],cierto vivi vecina conosida hace caso pareja envidia malo pecado,-1,0.0829271599650383,0.015598723664879799,0.032767441123723984
4698,qL3SZYAIKvs,UCtImYsm0KLIXX0moPwdUZuA,"Si es muy cierto, nada es p siempre, muy rara vez duran , se convierte en un recuerdo solamente.",[0. 0. 0. ... 0. 0. 0.],cierto siempr rara duran conviert recuerdo solament,-1,0.05043129622936249,0.0773293524980545,0.0829518660902977
4703,V-wEMBaq2rw,UCAGqtkBmuSwEnHDyIhPdsLQ,"Menudos linces son algunos... Es Constantino Romero el que dobla, ya enfermo y que moriría al poco tiempo...",[0. 0. 0. ... 0. 0. 0.],menudo linc constantino romero dobla enfermo morir tiempo,-1,0.01046735793352127,0.013617933727800846,0.012114906683564186
4708,V-wEMBaq2rw,UCYAEBPcW6kpubG7cEgqh6Bw,"Incultos de los cojones, Clint tiene 82 años, Constantino tiene que forzar la voz para que esta sea más acorde a un anciano. ",[0. 0. 0. ... 0. 0. 0.],inculto cojon clint constantino forzar acord anciano,-1,0.03513326495885849,0.08603456616401672,0.04177173227071762
4709,V-wEMBaq2rw,UCYAEBPcW6kpubG7cEgqh6Bw,"Pues que Dios te conserve la vista, por que parece que escuchas con el ojete.",[0. 0. 0. ... 0. 0. 0.],pue dio conserv vista parec escucha ojet,-1,0.045226678252220154,0.022249117493629456,0.03488505259156227
4710,V-wEMBaq2rw,UCAR2ZiOIByzKAru2elFdNbA,"Pero qué dices??? Si es Constantino, sólo q pone voz de mayor amargado...Anda q, la gente se queja por quejarse...",[0. 0. 0. ... 0. 0. 0.],dice constantino pone mayor amargado anda gent queja quejars,-1,0.01896742545068264,0.019868290051817894,0.018561778590083122
4711,V-wEMBaq2rw,UCkw2Ft6k4l-sHTtGe1VyiOg,"Vaya doblaje de mierda que tiene Eastwood, malísimo...mal acostumbrado que está uno a Constantino Romero, pero es la voz por excelencia de Clint. ",[0. 0. 0. ... 0. 0. 0.],vaya doblaj mierda eastwood simo acostumbrado constantino romero excelencia clint,-1,0.012542646378278732,0.015112420544028282,0.01565563678741455
4712,V-wEMBaq2rw,UCmCTGgmM4H4MhrGjKQNolQQ,Pillaron a Constantino Romero resfriado en los dias que doblaron la peli??,[0. 0. 0. ... 0. 0. 0.],pillaron constantino romero resfriado dia doblaron peli,-1,0.024791300296783447,0.010598823428153992,0.0119169931858778
4719,uQcJwobejjw,UChnWXoHp_0T5h1pmJA5gfgA,No me hace hielo solución es el mismo modelo por favor,[0. 0. 0. ... 0. 0. 0.],hace hielo soluci mismo modelo favor,-1,0.018799038603901863,0.011527111753821373,0.017163988202810287
4726,uQcJwobejjw,UCYkfwt_My0kuWq8s5Ljq5zg,"Hola, como hago si quiero que mi refrigerador deje de producir hielos, es un Samsung de dos puertas, con los s tres sistemas de de dispensar: agua, hielo en cubo y hielo picado.
Mis hijos se la pasan a cada rato sacando hielo.😔🤯",[0. 0. 0. ... 0. 0. 0.],hola hago quiero refrigerador deje producir hielo samsung puerta tre sistema dispensar agua hielo cubo hielo picado hijo pasan cada rato sacando hielo,-1,0.056991711258888245,0.006207875441759825,0.02225652150809765
4765,zayX1YXiP6Y,UCGGqcFwdgP7-gh05wbRuCbQ,Me alegro que no  haya comentarios sarcasticos con malicia Ella es única,[0. 0. 0. ... 0. 0. 0.],alegro comentario sarcastico malicia nica,-1,0.07450146228075027,0.05071383714675903,0.05128784477710724
4778,Etda2ncAmmE,UCIguWQTDpgUve8DZn5F6C3g,"Grande Bukele! Manda al demonio a esas entidades que se oponen a tu regímen, el mejor de todos!",[0. 0. 0. ... 0. 0. 0.],grand bukel manda demonio entidad oponen mejor,-1,0.24844405055046082,0.011573249474167824,0.1193874180316925
4782,Etda2ncAmmE,UCKmus1nsc4eM5-XXzPfmPkQ,ES POPULISMO CON BIG COINS 🪙… SE ESTÁ REELIGIENDO Y METIENDO A LA CÁRCEL A TODO SIN VER A UN JUEZ. DICTADOR DE DERECHA 🫵🏽,[0. 0. 0. ... 0. 0. 0.],populismo coin reeligiendo metiendo rcel juez dictador derecha,-1,0.05130929872393608,0.032455213367938995,0.045651569962501526
4785,Etda2ncAmmE,UCoWt3kw9rvSoUb0_dzIntUA,Y por ucrania nadie defiende sus derechos esto huela a podredumbre,[0. 0. 0. ... 0. 0. 0.],ucrania nadi defiend derecho huela podredumbr,-1,0.35010385513305664,0.025037065148353577,0.18811547756195068
4787,Etda2ncAmmE,UCohbysh8NfLlWDvOtnCOXIg,"Ojalá y no se arrepientan de haber puesto a este DICTADOR , como el peje en México.",[0. 0. 0. ... 0. 0. 0.],ojal arrepientan haber puesto dictador peje xico,-1,0.06010536104440689,0.0432950034737587,0.06032596156001091
4789,Etda2ncAmmE,UCQwOGobjn2lyW6vljQMXmhQ,Yo lo que veo es a una persona que está harta de ver y aguantar todo lo que sufre su país,[0. 0. 0. ... 0. 0. 0.],persona harta aguantar sufr,-1,0.052258364856243134,0.020809099078178406,0.04431258141994476
4791,Etda2ncAmmE,UCX8oe3NJOYYrwxzpraUL3CA,"Para nada tiene pinta de un dictador , un dictador es el maduro ese , este es un tremendo presidente Dios lo guarde 🙏",[0. 0. 0. ... 0. 0. 0.],pinta dictador dictador maduro tremendo president dio guard,-1,0.036368370056152344,0.022439908236265182,0.030225038528442383
4792,Etda2ncAmmE,UCCIfZOS_6RkFu2jM5pDPYMQ,"Felicitaciones a todos los salvadoreños por ese presidente que ya se merecían.  
Y apoyenlo en sus proyectos para que su país sea el ejemplo para los demás países principalmente México que cada vez estamos peor.
Felicidades y repruebo siempre a derechos humanos que siempre vela  por el bienestar de todos los malos que no se tocan el corazón para asesinar, violar, robar y demás fechorías. Pero que la autoridad si debe hacerlo.😢",[0. 0. 0. ... 0. 0. 0.],felicitacion salvador president merec apoyenlo proyecto ejemplo principalment xico cada peor felicidad repruebo siempr derecho humano siempr vela bienestar malo tocan coraz asesinar violar robar fechor autoridad debe hacerlo,-1,0.02942296490073204,0.004744339268654585,0.018626555800437927
4795,1GtEq2JoRUc,UCRQxhTiSd4Hcn3awxcjgFAA,Les salio lo.💩al🤡y al otro wuey,[0. 0. 0. ... 0. 0. 0.],salio wuey,-1,0.2873396575450897,0.14390510320663452,0.1789187341928482
4797,1GtEq2JoRUc,UCUqreAFt6hc8OafafjpCSsA,Que tanto miedo le.tienen  a mi precidente  chayoteritos,[0. 0. 0. ... 0. 0. 0.],miedo precident chayoterito,-1,0.042650237679481506,0.058751434087753296,0.04817497730255127
4799,1GtEq2JoRUc,UC6UzW1_mMrNR8jfhDbdo99w,Loret y Brozo vendidos a la 4T,[0. 0. 0. ... 0. 0. 0.],loret brozo vendido,-1,0.04026177152991295,0.05036107823252678,0.04086737334728241
4800,1GtEq2JoRUc,UC6UzW1_mMrNR8jfhDbdo99w,"me vale madre lo que digan de Xochitl,   Claudia Sheinbaum es un peligro para Mexico...Xochitl va a ganar",[0. 0. 0. ... 0. 0. 0.],vale madr digan xochitl claudia sheinbaum peligro mexico xochitl ganar,-1,0.04239429533481598,0.018005818128585815,0.025126829743385315
4803,1GtEq2JoRUc,UClAGoBn91lt7Qv0GP5U64oQ,La verdad no sé qué les pasó! No entiendo porque critican tanto a Xochitl? Que ya no se acuerdan quien los puso en el exilio!???,[0. 0. 0. ... 0. 0. 0.],verdad entiendo critican xochitl acuerdan puso exilio,-1,0.01785094477236271,0.007425166666507721,0.011683359742164612
4807,1GtEq2JoRUc,UC7zugkdwIKzs9sFWpoGFqZg,Un momento quizás ando pedo pero lonq entiendo es que apoyan mucho a la basura de Xochilt?? Los 3 candidatos destapados son basura q llevarán al pais otros 6 años de mierda quizás o igual peor de 6 años q esté sexenio está terminando se están vendiendo o que les pasa a su verdadera ideosincracia,[0. 0. 0. ... 0. 0. 0.],momento quiz ando pedo lonq entiendo apoyan basura xochilt candidato destapado basura llevar pai mierda quiz igual peor sexenio terminando vendiendo pasa verdadera ideosincracia,-1,0.0498485341668129,0.010710570029914379,0.03193177282810211
4810,1GtEq2JoRUc,UCKvCqL6K6_DB2RCTOdN2S5Q,"Lopez se robó el fonden y no lo ha devuelto , CADENA PERPETUA PARA LÓPEZ .",[0. 0. 0. ... 0. 0. 0.],lopez fonden devuelto cadena perpetua,-1,0.029725147411227226,0.01517037209123373,0.017106134444475174
4811,1GtEq2JoRUc,UCKvCqL6K6_DB2RCTOdN2S5Q,"Tatiana ya no tiene lugar en la mente de la ciudadanía , 
Tatiana es una vergüenza que si su papá viviera ya se hubieses muerto de la decepción de una traidora",[0. 0. 0. ... 0. 0. 0.],tatiana lugar ment ciudadan tatiana verg enza viviera muerto decepci traidora,-1,0.4224790930747986,0.4977310597896576,0.34619027376174927
4833,p6ijJCOeYxA,UCSx_xISQS7RAjCVTKrYL8Hw,me vale reata...,[0. 0. 0. ... 0. 0. 0.],vale reata,-1,0.18416757881641388,0.049605488777160645,0.10673613101243973
4834,p6ijJCOeYxA,UChqxVi_lfAtpgQnkE4JzzxQ,En Rumania esto es pan de cada dia y NADIE hace nada. El Gobierno esta corupto y la policia se rien de ti en cuanto le cuentas que te han sequestrado/ prostituido...ellos los toman en burla todo esto!! La POLICIA en Rumania es el principal cliente de todas estas niñas/mujeres ellos mismos los trafican...como va cambiar la Ley??Si son coruptos TODOS!!,[0. 0. 0. ... 0. 0. 0.],rumania cada nadi hace gobierno corupto policia rien cuanto cuenta sequestrado prostituido toman burla policia rumania princip client toda mujer mismo trafican cambiar corupto,-1,0.7391571998596191,0.018111590296030045,0.2566814720630646
4835,p6ijJCOeYxA,UCy2KyromejMnTKgT4J5whGQ,"LOS POLICIAS,LOS POLITICOS Y JUECES NO HACEN NADA EN CONTRA DE LA MAFIA DE TRATA PORQUE ELLOS SON LA MAFIA DE TRATA",[0. 0. 0. ... 0. 0. 0.],policia politico juec hacen mafia trata mafia trata,-1,0.07519327849149704,0.008800030685961246,0.03899509832262993
4836,p6ijJCOeYxA,UCg919UWgdiMslcS8VkNcc3A,Hace falta islamisar más países.,[0. 0. 0. ... 0. 0. 0.],hace falta islamisar,-1,0.1892213672399521,0.006282119080424309,0.054150231182575226
4838,p6ijJCOeYxA,UCZZMwaDcg6llsyPrtzRIWyw,Que horror 😢 de sólo pensar que esa niña pudo ser salvada de ese monstruo pero no hicieron nada por negligencia... Que dolor 💔,[0. 0. 0. ... 0. 0. 0.],horror pensar pudo salvada monstruo hicieron negligencia dolor,-1,0.04574109613895416,0.017359942197799683,0.024830453097820282
4840,p6ijJCOeYxA,UCJ8A_L0jF0WUXODQr2RY_8w,Que dolor tan GRANDE PENA DE MUERTE CUAL CARCEL SU INOCENCIA JAMÁS LA VOLVERAN A TENER SON NIÑ@S QUE DOLOR,[0. 0. 0. ... 0. 0. 0.],dolor grand pena muert carcel inocencia volveran tener dolor,-1,0.03193316608667374,0.008924439549446106,0.023796427994966507
4841,p6ijJCOeYxA,UCROfzGOOXEZFd9eyyKGKC2w,"la fuente del problema es el consumo, la demanda, entonces hay que penalizar a los puteros para empezar.",[0. 0. 0. ... 0. 0. 0.],fuent problema consumo demanda entonc penalizar putero empezar,-1,0.017799820750951767,0.00816465076059103,0.015483122318983078
4842,p6ijJCOeYxA,UC-Cadfr2P8xU1CR9vblLgoQ,"Tan jodido está Rumania? Es más, tan jodido está Inglaterra?",[0. 0. 0. ... 0. 0. 0.],jodido rumania jodido inglaterra,-1,0.2108660638332367,0.014704802073538303,0.0793432742357254
4843,p6ijJCOeYxA,UChdL_zQLQoGvLvQjIB8sLqw,"Vendemos que luchamos contra la trata, la prostitución, la corrupcion,el machismo, el autoritarismo, la xenofobia, la discriminación. .pero formamos parte de una union europea con los paises del este donde creo que comparten valores opuestos..

Conclusión muchas reuniones pero que se habla en ellas? Se reparten fondos pero a donde van destinados?

El salvador un país diminuto y muy humilde con un problema gigante que tenía con las maras y mira si se pueden cambiar las cosas..pero como dice bukele no faltan herramientas sino voluntad por cambiarlas ..voluntad política y voluntad ciudadana",[0. 0. 0. ... 0. 0. 0.],vendemo luchamo trata prostituci corrupcion machismo autoritarismo xenofobia discriminaci formamo part union europea pais creo comparten valor opuesto conclusi mucha reunion habla reparten fondo destinado salvador diminuto humild problema gigant mara mira pueden cambiar cosa dice bukel faltan herramienta sino voluntad cambiarla voluntad tica voluntad ciudadana,-1,0.2204308807849884,0.005855015479028225,0.0628814548254013
4844,p6ijJCOeYxA,UCM0yyKq2tQ8dJQP8-yKJFbg,No a la corrupción . Rumania esta muy mal. Dios mio 😭,[0. 0. 0. ... 0. 0. 0.],corrupci rumania dio,-1,0.05397956445813179,0.010996537283062935,0.036919575184583664
4846,p6ijJCOeYxA,UCy4Rdl14u0L2TnqhzokWU7A,"No hacen nada porque son parte de la organización de trata, son cómplices y deben recibir dinero por hacer la vista gorda",[0. 0. 0. ... 0. 0. 0.],hacen part organizaci trata mplice deben recibir dinero hacer vista gorda,-1,0.16524545848369598,0.008350600488483906,0.05882057175040245
4847,p6ijJCOeYxA,UCy4Rdl14u0L2TnqhzokWU7A,"No hacen nada porque son parte de la organización de trata, son cómplices y deben recibir dinero por hacer la vista gorda",[0. 0. 0. ... 0. 0. 0.],hacen part organizaci trata mplice deben recibir dinero hacer vista gorda,-1,0.16524545848369598,0.008350600488483906,0.05882057175040245
4851,p6ijJCOeYxA,UCf6G5JekyFf3jP_kWLzOd7A,Mucha corrupción en Rumania...muchas veces las familias son pobres y ignorantes...la policía no hace nada,[0. 0. 0. ... 0. 0. 0.],mucha corrupci rumania mucha vece familia pobr ignorant polic hace,-1,0.20638655126094818,0.01223705057054758,0.1309603452682495
4855,qL3SZYAIKvs,UC-epqFE2AzHOV0AryGjZK6Q,La película de más hueva que eh visto. La mujer con tantos prejuicios,[0. 0. 0. ... 0. 0. 0.],cula hueva visto mujer tanto prejuicio,-1,0.9434124231338501,0.6006433367729187,0.6986737251281738
4857,qL3SZYAIKvs,UCxkWmJW6_fiz63yDlT0jQgg,No c si es malo pero Ami me  enseñaron q la amistad no existe y por eso yo no creo en la amistad de nadie!!,[0. 0. 0. ... 0. 0. 0.],malo ens aron amistad exist creo amistad nadi,-1,0.0511104017496109,0.023658132180571556,0.03888727352023125
4859,qL3SZYAIKvs,UCl0FFmL1Q52v_8ZO0Ny6KBA,"Es cierto yo lo vivi.con vecina y conosida hoy en dia hace un año se caso con el que era mi pareja
La envidia es lo mas malo que hay y es pecado.",[0. 0. 0. ... 0. 0. 0.],cierto vivi vecina conosida hace caso pareja envidia malo pecado,-1,0.0829271599650383,0.015598723664879799,0.032767441123723984
4868,qL3SZYAIKvs,UCtImYsm0KLIXX0moPwdUZuA,"Si es muy cierto, nada es p siempre, muy rara vez duran , se convierte en un recuerdo solamente.",[0. 0. 0. ... 0. 0. 0.],cierto siempr rara duran conviert recuerdo solament,-1,0.05043129622936249,0.0773293524980545,0.0829518660902977
4873,V-wEMBaq2rw,UCAGqtkBmuSwEnHDyIhPdsLQ,"Menudos linces son algunos... Es Constantino Romero el que dobla, ya enfermo y que moriría al poco tiempo...",[0. 0. 0. ... 0. 0. 0.],menudo linc constantino romero dobla enfermo morir tiempo,-1,0.01046735793352127,0.013617933727800846,0.012114906683564186
4878,V-wEMBaq2rw,UCYAEBPcW6kpubG7cEgqh6Bw,"Incultos de los cojones, Clint tiene 82 años, Constantino tiene que forzar la voz para que esta sea más acorde a un anciano. ",[0. 0. 0. ... 0. 0. 0.],inculto cojon clint constantino forzar acord anciano,-1,0.03513326495885849,0.08603456616401672,0.04177173227071762
4879,V-wEMBaq2rw,UCYAEBPcW6kpubG7cEgqh6Bw,"Pues que Dios te conserve la vista, por que parece que escuchas con el ojete.",[0. 0. 0. ... 0. 0. 0.],pue dio conserv vista parec escucha ojet,-1,0.045226678252220154,0.022249117493629456,0.03488505259156227
4880,V-wEMBaq2rw,UCAR2ZiOIByzKAru2elFdNbA,"Pero qué dices??? Si es Constantino, sólo q pone voz de mayor amargado...Anda q, la gente se queja por quejarse...",[0. 0. 0. ... 0. 0. 0.],dice constantino pone mayor amargado anda gent queja quejars,-1,0.01896742545068264,0.019868290051817894,0.018561778590083122
4881,V-wEMBaq2rw,UCkw2Ft6k4l-sHTtGe1VyiOg,"Vaya doblaje de mierda que tiene Eastwood, malísimo...mal acostumbrado que está uno a Constantino Romero, pero es la voz por excelencia de Clint. ",[0. 0. 0. ... 0. 0. 0.],vaya doblaj mierda eastwood simo acostumbrado constantino romero excelencia clint,-1,0.012542646378278732,0.015112420544028282,0.01565563678741455
4882,V-wEMBaq2rw,UCmCTGgmM4H4MhrGjKQNolQQ,Pillaron a Constantino Romero resfriado en los dias que doblaron la peli??,[0. 0. 0. ... 0. 0. 0.],pillaron constantino romero resfriado dia doblaron peli,-1,0.024791300296783447,0.010598823428153992,0.0119169931858778
4889,uQcJwobejjw,UChnWXoHp_0T5h1pmJA5gfgA,No me hace hielo solución es el mismo modelo por favor,[0. 0. 0. ... 0. 0. 0.],hace hielo soluci mismo modelo favor,-1,0.018799038603901863,0.011527111753821373,0.017163988202810287
4896,uQcJwobejjw,UCYkfwt_My0kuWq8s5Ljq5zg,"Hola, como hago si quiero que mi refrigerador deje de producir hielos, es un Samsung de dos puertas, con los s tres sistemas de de dispensar: agua, hielo en cubo y hielo picado.
Mis hijos se la pasan a cada rato sacando hielo.😔🤯",[0. 0. 0. ... 0. 0. 0.],hola hago quiero refrigerador deje producir hielo samsung puerta tre sistema dispensar agua hielo cubo hielo picado hijo pasan cada rato sacando hielo,-1,0.056991711258888245,0.006207875441759825,0.02225652150809765
4935,zayX1YXiP6Y,UCGGqcFwdgP7-gh05wbRuCbQ,Me alegro que no  haya comentarios sarcasticos con malicia Ella es única,[0. 0. 0. ... 0. 0. 0.],alegro comentario sarcastico malicia nica,-1,0.07450146228075027,0.05071383714675903,0.05128784477710724
4948,Etda2ncAmmE,UCIguWQTDpgUve8DZn5F6C3g,"Grande Bukele! Manda al demonio a esas entidades que se oponen a tu regímen, el mejor de todos!",[0. 0. 0. ... 0. 0. 0.],grand bukel manda demonio entidad oponen mejor,-1,0.24844405055046082,0.011573249474167824,0.1193874180316925
4952,Etda2ncAmmE,UCKmus1nsc4eM5-XXzPfmPkQ,ES POPULISMO CON BIG COINS 🪙… SE ESTÁ REELIGIENDO Y METIENDO A LA CÁRCEL A TODO SIN VER A UN JUEZ. DICTADOR DE DERECHA 🫵🏽,[0. 0. 0. ... 0. 0. 0.],populismo coin reeligiendo metiendo rcel juez dictador derecha,-1,0.05130929872393608,0.032455213367938995,0.045651569962501526
4955,Etda2ncAmmE,UCoWt3kw9rvSoUb0_dzIntUA,Y por ucrania nadie defiende sus derechos esto huela a podredumbre,[0. 0. 0. ... 0. 0. 0.],ucrania nadi defiend derecho huela podredumbr,-1,0.35010385513305664,0.025037065148353577,0.18811547756195068
4957,Etda2ncAmmE,UCohbysh8NfLlWDvOtnCOXIg,"Ojalá y no se arrepientan de haber puesto a este DICTADOR , como el peje en México.",[0. 0. 0. ... 0. 0. 0.],ojal arrepientan haber puesto dictador peje xico,-1,0.06010536104440689,0.0432950034737587,0.06032596156001091
4959,Etda2ncAmmE,UCQwOGobjn2lyW6vljQMXmhQ,Yo lo que veo es a una persona que está harta de ver y aguantar todo lo que sufre su país,[0. 0. 0. ... 0. 0. 0.],persona harta aguantar sufr,-1,0.052258364856243134,0.020809099078178406,0.04431258141994476
4961,Etda2ncAmmE,UCX8oe3NJOYYrwxzpraUL3CA,"Para nada tiene pinta de un dictador , un dictador es el maduro ese , este es un tremendo presidente Dios lo guarde 🙏",[0. 0. 0. ... 0. 0. 0.],pinta dictador dictador maduro tremendo president dio guard,-1,0.036368370056152344,0.022439908236265182,0.030225038528442383
4962,Etda2ncAmmE,UCCIfZOS_6RkFu2jM5pDPYMQ,"Felicitaciones a todos los salvadoreños por ese presidente que ya se merecían.  
Y apoyenlo en sus proyectos para que su país sea el ejemplo para los demás países principalmente México que cada vez estamos peor.
Felicidades y repruebo siempre a derechos humanos que siempre vela  por el bienestar de todos los malos que no se tocan el corazón para asesinar, violar, robar y demás fechorías. Pero que la autoridad si debe hacerlo.😢",[0. 0. 0. ... 0. 0. 0.],felicitacion salvador president merec apoyenlo proyecto ejemplo principalment xico cada peor felicidad repruebo siempr derecho humano siempr vela bienestar malo tocan coraz asesinar violar robar fechor autoridad debe hacerlo,-1,0.02942296490073204,0.004744339268654585,0.018626555800437927
4984,mKp42cyd3_Y,UCsHNEAVhfOX8vfJXynZWBfA,Estoy ciegas no vi a q hora le hecho la crema de leche😢,[0. 0. 0. ... 0. 0. 0.],ciega hora hecho crema lech,-1,0.02498767338693142,0.015157034620642662,0.016151994466781616
5013,9QNZqozcdNg,UCQHM9UB0xSUNQ-G36CBsT3g,"Cuando estoy triste, pongo música y, en seguida me cambia el ánimo.
La música y el ejercicio me dan la vida❤",[0. 0. 0. ... 0. 0. 0.],trist pongo sica seguida cambia nimo sica ejercicio vida,-1,0.043163299560546875,0.029728293418884277,0.038820330053567886
5034,sUD2ert9qsE,UCJBob7ePWgZUz6CHHyEIQiw,Estoy asqui por monica y Rebeca que en para descanse 😢😫🤧,[0. 0. 0. ... 0. 0. 0.],asqui monica rebeca descans,-1,0.16187149286270142,0.11932115256786346,0.11759749054908752
5035,sUD2ert9qsE,UC2U-WODyH6om4aAfNQldeSg,Those aren't English Subtitles,[0. 0. 0. ... 0. 0. 0.],those aren english subtitl,-1,0.3001881241798401,0.01698814332485199,0.12944026291370392
5042,sUD2ert9qsE,UCmI-8sB1LT-Hjf_JmOLKRsA,"Me encantó la novela,mi hna y yo no nos perdíamos ni un capítulo,que dolor saber que está hermosa mujer y su familia fueron asesinados vilmente, después de tantos años no logro asimilarlo,no me imagino el dolor de esas dos familias,un saludo y fuerte abrazo para ellos",[0. 0. 0. ... 0. 0. 0.],encant novela perd amo tulo dolor saber hermosa mujer familia asesinado vilment despu tanto logro asimilarlo imagino dolor familia saludo fuert abrazo,-1,0.015132504515349865,0.011157557368278503,0.012233101762831211
5063,nOQn4duGgQ0,UCJ0CLmeIYJOeUN8eaxgnc6w,Hay es donde daba grito de dolores según el chavo 😂😂😂😂,[0. 0. 0. ... 0. 0. 0.],daba grito dolor chavo,-1,0.03341401740908623,0.01746371202170849,0.023382004350423813
5064,nOQn4duGgQ0,UCejNR7MQ-UftV49iXTMYiZA,Pues triste pa los españoles para los mexicanos debería ser la noche de la victoria,[0. 0. 0. ... 0. 0. 0.],pue trist espa ole mexicano deber noch victoria,-1,0.021372240036725998,0.013067211955785751,0.01965668611228466
5074,nOQn4duGgQ0,UCcCmgIUcy89qPkuFa8wj1iA,9:28 ¿Nos trajo conocimientos? ah si por supuesto la avaricia,[0. 0. 0. ... 0. 0. 0.],trajo conocimiento supuesto avaricia,-1,0.025338593870401382,0.013921212404966354,0.01699700951576233
5080,nOQn4duGgQ0,UCa34MobxMey3qC8Srxh7B_A,Cada que dice le quemaron las patas 😂... yo recordando el chavo del 8 😅,[0. 0. 0. ... 0. 0. 0.],cada dice quemaron pata recordando chavo,-1,0.0989556834101677,0.0833449512720108,0.047746237367391586
5081,nOQn4duGgQ0,UC1WNFDvTzK_d5z5cHZx9anA,"Por España pasaron los cartagineses, los romanos, los árabes, y muchos pueblos que nos enriquecieron y aportaron bagaje a nuestra cultura; ellos se aprovecharon de nuestros recursos mineros, agrícolas, y pesqueros, como nosotros hicimos en otras tierras. Hacer hincapié en lo negativo (guerras, oro, presuntas matanzas) es de una profunda y estúpida ignorancia. Les guste o no, la sangre española y lo mucho que aportó a Mexico y la cultura mexicana no se pueden borrar, especialmente el mestizaje.  Recuerden que los estadounidenses no tienen este problema, sencillamente exterminaron a todos los indios, o los marginaron en reservas y de su cultura no quedó nada.",[0. 0. 0. ... 0. 0. 0.],espa pasaron cartagines romano rabe pueblo enriquecieron aportaron bagaj cultura aprovecharon recurso minero cola pesquero hicimo tierra hacer hincapi negativo guerra presunta matanza profunda pida ignorancia gust sangr espa aport mexico cultura mexicana pueden borrar especialment mestizaj recuerden estadounidens problema sencillament exterminaron indio marginaron reserva cultura qu,-1,0.8452903032302856,0.01763862930238247,0.48963141441345215
